user_id,syatem_time,wall_clock,system_time,blanks,avg_memory,compiler_version,language,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,max_RAM,user_time
lostleaf,0.00,0.00,0.00,6,0,-,C++,37,0,0,0,0,0,1,0,0,8072,2056,0.00
p91paul,0.00,0.00,0.00,1,0,3.5,Python,11,0,0,0,0,2,0,0,0,-,7228,0.00
zpc,0.00,0.00,0.00,9,0,-,C,35,0,0,0,0,139,0,0,0,7784,2100,0.00
zscoder,0.00,0.00,0.00,4,0,-,C++,41,0,0,0,0,134,0,0,0,12720,2524,0.00
cosminC79,0.00,0.00,0.00,13,0,-,C++,62,0,0,0,0,0,1,0,0,10704,2464,0.00
famafka,0.00,0.00,0.00,4,0,-,C++,58,0,0,0,0,0,0,0,0,12856,2584,0.00
adelnobel,0.00,0.00,0.00,9,0,-,C++,35,0,0,0,0,134,1,0,0,12720,2600,0.00
Smurf,-,-,-,7,-,-,java,24,-,0,-,-,-1,0,-,-,-,-,-
cubelover,0.00,0.00,0.00,0,0,3.5,Python,8,0,1,0,0,2,0,0,0,-,7180,0.00
Ternsip,0.00,0.00,0.00,5,0,-,C++,26,0,0,0,0,0,0,0,0,10432,2532,0.00
Ronnoc,0.00,0.00,0.00,0,0,2.7,Python,20,0,0,0,0,0,0,8,0,-,6516,0.00
burakov28,0.00,0.00,0.00,7,0,-,C++,36,0,0,0,0,0,0,0,0,21760,2472,0.00
MikeCAT,0.00,0.00,0.00,5,0,-,C,16,0,0,0,0,0,14,0,0,7312,2256,0.00
xoxie,0.00,0.01,0.00,3,0,2.7,Python,18,0,0,0,0,0,0,0,0,-,6356,0.01
wuzhengkai,0.00,0.00,0.00,4,0,-,C++,21,0,0,0,0,0,0,0,0,10472,2496,0.00
skrydg,0.00,0.00,0.00,4,0,-,C++,65,0,0,0,0,0,3,0,0,11248,2468,0.00
pleasurepain,0.00,0.00,0.00,12,0,-,C++,41,0,0,0,0,0,5,0,0,11632,2484,0.00
music960633,0.00,0.00,0.00,2,0,-,C++,22,0,0,0,0,0,0,0,0,7504,2424,0.00
Douec,0.00,0.02,0.00,14,0,2.7,Python,30,0,0,0,0,0,3,8,0,-,6460,0.02
CoderPat,0.00,0.00,0.00,1,0,2.7,Python,12,0,0,0,0,0,0,0,0,-,6448,0.00
yenizelanda,0.00,0.00,0.00,1,0,-,C++,16,0,1,0,0,127,0,0,0,-,1384,0.00
Pascalson,0.00,0.00,0.00,1,0,-,C++,39,0,0,0,0,0,0,0,0,11872,2616,0.00
victor77,0.00,0.00,0.00,3,0,-,C++,25,0,0,0,0,0,0,0,0,10600,2440,0.00
yo35,0.00,0.04,0.00,2,0,-,java,59,0,1,0,0,1,41,64,0,-,21576,0.04
ashpsycho,0.00,0.00,0.00,1,0,-,C++,22,0,0,0,0,0,1,0,0,11592,2616,0.00
sonph,0.00,0.04,0.00,28,0,-,java,146,0,0,0,0,1,20,64,0,-,21348,0.03
toaDime,0.00,0.00,0.00,1,0,3.5,Python,12,0,0,0,0,2,0,0,0,-,7216,0.00
mhorst,0.00,0.00,0.00,7,0,-,C++,37,0,0,0,0,0,1,0,0,10472,2484,0.00
2jjy,0.00,0.00,0.00,0,0,-,C++,37,0,0,0,0,0,20,0,0,8784,2680,0.00
dut200901102,0.00,0.00,0.00,0,0,2.7,Python,10,0,0,0,0,0,0,0,0,-,6548,0.00
tomconerly,0.01,0.08,0.01,1,0,-,java,17,0,0,0,0,0,0,64,0,-,24736,0.06
narri,0.00,0.01,0.00,7,0,2.7,Python,34,0,0,0,0,0,0,0,0,-,6552,0.01
Ragnar,0.00,0.00,0.00,8,0,-,C++,40,0,0,0,0,0,2,0,0,18184,2496,0.00
azaky,0.00,0.00,0.00,10,0,-,C++,84,0,0,0,0,0,4,0,0,11528,2564,0.00
Pkufengxiangli,0.00,0.07,0.00,0,0,-,java,25,0,0,0,0,0,0,64,0,-,24400,0.07
Ryckes,0.00,0.00,0.00,34,0,-,C++,167,0,0,0,0,0,5,0,0,29928,2572,0.00
SinnerAA,0.00,0.04,0.00,14,0,-,java,85,0,0,0,0,0,0,72,0,-,22608,0.04
marcv81,0.00,0.02,0.00,4,0,2.7,Python,39,0,0,0,0,0,0,0,0,-,6392,0.02
biaobiao0339,-,-,-,10,-,2.7,Python,44,-,0,-,-,0,1,-,-,-,-,-
TeaPot,0.00,0.00,0.00,14,0,-,C++,51,0,0,0,0,0,1,0,0,11560,2608,0.00
fanvree1,0.00,0.00,0.00,0,0,-,C++,37,0,0,0,0,0,0,0,0,9488,2056,0.00
pEqualsNP,0.00,0.00,0.00,6,0,-,C++,86,0,0,0,0,0,0,0,0,22424,2624,0.00
Malkava,0.00,0.00,0.00,4,0,2.7,Python,11,0,0,0,0,0,0,0,0,-,6412,0.00
isea,0.00,0.00,0.00,6,0,-,C++,49,0,0,0,0,0,6,0,0,8528,2676,0.00
caethan,0.00,0.00,0.00,24,0,3.5,Python,73,0,0,0,0,2,43,0,0,-,7152,0.00
mrauen,0.00,0.02,0.01,6,0,2.7,Python,25,0,0,0,0,0,1,800,0,-,7128,0.01
IdoLivneh,0.00,0.01,0.00,18,0,2.7,Python,118,0,0,0,0,0,13,8,0,-,9072,0.00
noname512,0.00,0.00,0.00,0,0,-,C++,29,0,0,0,0,0,0,0,0,11048,2680,0.00
nikhil96sher,0.00,0.00,0.00,4,0,-,C++,41,0,0,0,0,0,0,0,0,11640,2636,0.00
PieceOfCake,0.00,0.00,0.00,5,0,-,C++,31,0,0,0,0,0,0,0,0,10504,2560,0.00
pwild,0.00,0.00,0.00,4,0,-,C++,32,0,0,0,0,0,0,0,0,12048,2476,0.00
yuxuelu9,0.00,0.00,0.00,1,0,-,C++,31,0,0,0,0,0,0,0,0,10304,2412,0.00
notetake,0.00,0.00,0.00,9,0,-,C++,28,0,0,0,0,0,2,0,0,7792,2436,0.00
jasonkit,0.00,0.00,0.00,7,0,-,C++,53,0,0,0,0,0,5,0,0,11216,2620,0.00
failturtle,0.00,0.00,0.00,9,0,-,C++,81,0,0,0,0,0,11,0,0,12872,2464,0.00
EPG,0.00,0.00,0.00,27,0,2.7,Python,25,0,0,0,0,2,14,0,0,-,6132,0.00
Wertle,0.00,0.02,0.00,29,0,2.7,Python,53,0,0,0,0,0,8,0,0,-,6688,0.01
FXilip,0.00,0.01,0.00,12,0,2.7,Python,29,0,0,0,0,0,2,8,0,-,6620,0.00
JohnSmith,-,-,-,12,-,-,C++,42,-,1,-,-,-1,5,-,-,-,-,-
tonyr,0.00,0.00,0.00,36,0,2.7,Python,48,0,0,0,0,0,9,8,0,-,6976,0.00
zyhzyhzyh,0.00,0.00,0.00,1,0,-,C++,51,0,0,0,0,0,2,0,0,9872,2600,0.00
Tabasz,0.00,0.00,0.00,2,0,-,C++,33,0,0,0,0,0,1,0,0,9432,2600,0.00
frankbozar,0.00,0.00,0.00,7,0,-,C++,21,0,0,0,0,0,8,0,0,7416,2448,0.00
Zoli9,0.00,0.00,0.00,0,0,-,C++,17,0,0,0,0,0,0,0,0,11600,2464,0.00
DATASOURCE,0.00,0.00,0.00,3,0,-,C++,34,0,0,0,0,0,6,0,0,8424,2696,0.00
lety,0.00,0.00,0.00,19,0,-,C++,65,0,0,0,0,0,14,0,0,19264,2724,0.00
tonyk,0.00,0.00,0.00,5,0,-,C++,19,0,0,0,0,0,0,0,0,10608,2628,0.00
Coin,-,-,-,4,-,-,C++,27,-,1,-,-,-1,0,-,-,-,-,-
cavoo,0.00,0.01,0.00,6,0,3.5,Python,15,0,0,0,0,2,0,0,0,-,7196,0.00
thrawn,0.00,0.05,0.00,8,0,-,java,59,0,0,0,0,0,7,64,0,-,23784,0.05
James5566,0.00,0.00,0.00,2,0,3.5,Python,12,0,0,0,0,2,3,0,0,-,7224,0.00
mol,0.00,0.00,0.00,1,0,-,C++,29,0,0,0,0,0,0,0,0,7448,2272,0.00
s19971120mark,0.00,0.00,0.00,0,0,-,C++,24,0,0,0,0,0,0,0,0,9944,2560,0.00
Kaseo,0.00,0.00,0.00,7,0,-,C++,28,0,0,0,0,0,2,0,0,7736,2332,0.00
nikouni,0.00,0.00,0.00,15,0,-,C++,40,0,0,0,0,134,0,0,0,12440,2664,0.00
Cthaeghya,0.00,0.10,0.00,13,0,-,java,24,0,0,0,0,0,0,64,0,-,24204,0.10
zli,0.00,0.00,0.00,1,0,2.7,Python,12,0,0,0,0,0,0,0,0,-,6580,0.00
huangxi,0.00,0.00,0.00,13,0,-,C++,41,0,0,0,0,134,9,0,0,12736,2692,0.00
leek,0.00,0.00,0.00,12,0,-,C++,25,0,0,0,0,0,0,0,0,11264,2540,0.00
indy256,0.00,0.04,0.00,11,0,-,java,101,0,0,0,0,1,4,64,0,-,21608,0.04
smurty,0.00,0.04,0.00,9,0,2.7,Python,42,0,0,0,0,0,3,0,0,-,6672,0.04
carrick16,0.00,0.00,0.00,41,0,-,C++,111,0,0,0,0,0,38,8,0,11272,2740,0.00
aan93,0.00,0.00,0.00,0,0,-,C++,28,0,0,0,0,0,0,0,0,11552,2380,0.00
eXtreme,0.00,0.00,0.00,5,0,2.7,Python,10,0,0,0,0,0,0,0,0,-,6212,0.00
fiver,0.00,0.01,0.00,16,0,-,C#,88,0,0,0,0,0,0,0,0,-,16724,0.01
Eibe,0.00,0.00,0.00,4,0,2.7,Python,17,0,0,0,0,0,0,0,0,-,6400,0.00
ikicic,0.00,0.00,0.00,6,0,-,C++,20,0,0,0,0,0,0,0,0,7240,2272,0.00
szMate,0.00,0.06,0.00,3,0,-,C#,49,0,0,0,0,0,1,8,0,-,18508,0.06
PlutoShe,0.00,0.00,0.00,3,0,-,C++,34,0,0,0,0,0,0,0,0,8752,2640,0.00
SkyRaker,0.00,0.00,0.00,1,0,-,C++,32,0,0,0,0,0,0,0,0,12424,2568,0.00
mvdnes,0.00,0.00,0.00,3,0,-,C++,29,0,0,0,0,0,0,0,0,10704,2488,0.00
krismaz,0.00,0.00,0.00,18,0,-,C++,45,0,0,0,0,0,2,0,0,12224,2568,0.00
pebl,0.01,0.04,0.02,7,0,-,java,24,0,0,0,0,1,0,64,0,-,21404,0.02
LHiC,0.00,0.00,0.00,7,0,-,C++,37,0,0,0,0,0,0,0,0,10600,2636,0.00
scopeInfinity,0.00,0.00,0.00,17,0,-,C++,54,0,0,0,0,0,0,0,0,11192,2536,0.00
Darrin370,0.02,0.14,0.02,4,0,-,java,46,0,0,0,0,0,0,72,0,-,30868,0.12
xJakub,0.01,0.04,0.00,19,0,-,java,58,0,0,0,0,1,0,64,0,-,21548,0.04
sachinr20,0.00,0.00,0.00,10,0,3.5,Python,52,0,1,0,0,2,4,0,0,-,7164,0.00
cailw,0.00,0.00,0.00,0,0,3.5,Python,13,0,1,0,0,2,0,0,0,-,7216,0.00
AngelicosPhosphoros,0.00,0.00,0.00,12,0,-,C++,88,0,0,0,0,0,1,0,0,13072,2488,0.00
AnonymousBunny,0.00,0.00,0.00,6,0,-,C++,28,0,0,0,0,0,1,0,0,12240,2444,0.00
Rustyoldman,0.00,0.00,0.00,10,0,-,C++,112,0,0,0,0,0,17,0,0,16176,2500,0.00
r00T,0.00,0.04,0.00,8,0,-,java,59,0,0,0,0,1,0,64,0,-,21548,0.03
qxect,0.00,0.00,0.00,2,0,-,C++,43,0,0,0,0,0,0,0,0,9808,2744,0.00
sourcedark,0.00,0.00,0.00,12,0,-,C++,55,0,0,0,0,134,4,0,0,11672,2636,0.00
Hodduc,0.00,0.01,0.00,9,0,2.7,Python,21,0,0,0,0,0,0,0,0,-,6652,0.00
LuiCat,0.00,0.00,0.00,4,0,-,C++,27,0,0,0,0,0,2,0,0,7472,2404,0.00
ScaleRhyme,0.04,5.40,0.07,4,0,-,C++,70,0,0,0,0,0,2,137192,0,9056,2740,0.42
acesine,0.00,0.00,0.00,2,0,2.7,Python,18,0,0,0,0,0,0,0,0,-,6456,0.00
fvannee,0.00,0.00,0.00,11,0,-,C++,66,0,0,0,0,0,0,0,0,10832,2580,0.00
fynjy,0.00,0.00,0.00,9,0,2.7,Python,27,0,0,0,0,0,1,0,0,-,7196,0.00
szczepi,0.00,0.02,0.00,21,0,-,C#,113,0,0,0,0,0,0,0,0,-,14424,0.01
mcouplet,0.00,0.00,0.00,5,0,-,C++,22,0,0,0,0,0,0,0,0,11520,2704,0.00
partizan,0.01,0.06,0.00,21,0,-,java,110,0,0,0,0,0,3,64,0,-,24040,0.06
mjormotor,-,-,-,3,-,-,C++,5,-,1,-,-,-1,32,-,-,-,-,-
nakari1124,0.00,0.00,0.00,21,0,-,C++,76,0,0,0,0,0,3,0,0,14600,2468,0.00
MatthewBee,0.00,0.04,0.00,69,0,-,java,117,0,1,0,0,1,18,64,0,-,21412,0.04
Nerevar,0.00,0.00,0.00,5,0,-,C++,35,0,0,0,0,0,0,0,0,11328,2612,0.00
tigranh,0.00,0.00,0.00,6,0,-,C++,21,0,0,0,0,0,6,0,0,11032,2580,0.00
Cifko,0.00,0.00,0.00,3,0,2.7,Python,39,0,0,0,0,2,0,0,0,-,6224,0.00
bobogei,0.00,0.00,0.00,15,0,-,C++,105,0,0,0,0,0,0,0,0,11888,2520,0.00
DEGwer,0.03,0.58,0.01,0,0,-,C++,22,0,0,0,0,0,0,137208,0,10480,2740,0.56
mironec,0.00,0.00,0.00,13,0,-,C++,38,0,0,0,0,0,0,0,0,11400,2488,0.00
ahausch,0.00,0.00,0.00,7,0,3.5,Python,24,0,1,0,0,2,5,0,0,-,7200,0.00
mektpoy,0.02,0.42,0.02,6,0,-,C++,59,0,0,0,0,0,0,137168,0,9992,2628,0.40
osoken,0.00,0.00,0.00,6,0,2.7,Python,13,0,0,0,0,0,1,0,0,-,6444,0.00
TK305,0.00,0.00,0.00,5,0,2.7,Python,20,0,0,0,0,0,0,8,0,-,6280,0.00
mzhq,0.00,0.00,0.00,3,0,-,C++,30,0,0,0,0,0,0,8,0,10904,2580,0.00
Changjinglu,0.00,0.00,0.00,0,0,2.7,Python,10,0,0,0,0,0,0,0,0,-,6352,0.00
mark5434,0.00,0.04,0.00,2,0,-,java,31,0,0,0,0,1,0,64,0,-,21504,0.04
farin,-,-,-,6,-,2.7,Python,18,-,0,-,-,1,3,-,-,-,-,-
brainail,0.00,0.00,0.00,35,0,-,C++,202,0,0,0,0,0,30,0,0,31440,2552,0.00
grated,-,2.40,0.14,7,0,-,C++,54,0,0,0,0,0,0,0,0,8976,2644,0.00
Jakube,0.00,0.00,0.00,5,0,-,C++,22,0,0,0,0,0,0,0,0,10776,2628,0.00
hec,0.00,0.00,0.00,7,0,-,C++,30,0,0,0,0,0,0,0,0,11944,2476,0.00
linyuzhou,0.00,0.00,0.00,0,0,-,C++,29,0,0,0,0,0,0,0,0,9864,2484,0.00
jerrymao,0.00,0.00,0.00,5,0,-,C++,30,0,0,0,0,0,0,0,0,11928,2616,0.00
jackchen92,0.00,0.00,0.00,1,0,2.7,Python,13,0,0,0,0,0,0,0,0,-,6460,0.00
vqnhat,-,-,-,-,-,-,C++,-,-,-15,-,-,-1,-,-,-,-,-,-
mHuman,0.00,0.00,0.00,7,0,-,C++,65,0,0,0,0,134,3,0,0,12000,2572,0.00
nostalin,0.00,0.00,0.00,20,0,-,C++,43,0,1,0,0,127,0,0,0,-,1372,0.00
hongkai,0.00,0.07,0.00,3,0,-,java,24,0,0,0,0,0,0,72,0,-,24512,0.07
OrangeCLK,-,-,-,1,-,2.7,Python,20,-,0,-,-,1,0,-,-,-,-,-
kcm1700,0.00,0.00,0.00,2,0,-,C++,26,0,0,0,0,0,0,0,0,9200,2340,0.00
ScallopSky,0.00,0.00,0.00,4,0,2.7,Python,13,0,0,0,0,0,1,0,0,-,6548,0.00
sai11,0.00,0.00,0.00,4,0,2.7,Python,30,0,0,0,0,0,5,8,0,-,6380,0.00
Vennik,0.00,0.14,0.00,12,0,-,java,31,0,0,0,0,0,0,72,0,-,30136,0.13
sudilos,0.00,0.00,0.00,9,0,2.7,Python,28,0,0,0,0,1,7,0,0,-,6388,0.00
tzupengwang,0.00,0.00,0.00,6,0,-,C++,29,0,0,0,0,0,7,0,0,10872,2520,0.00
SuperDupont,0.00,0.00,0.00,26,0,-,C++,72,0,0,0,0,0,12,0,0,13264,2548,0.00
SnapDragon,0.00,0.00,0.00,1,0,-,C++,14,0,0,0,0,0,0,0,0,10744,2468,0.00
Endagorion,0.00,0.00,0.00,8,0,-,C++,70,0,0,0,0,0,0,0,0,12736,2616,0.00
akdee,0.00,0.00,0.00,2,0,-,C,39,0,0,0,0,0,0,0,0,7968,2164,0.00
daybreakcx,0.00,0.00,0.00,3,0,-,C,32,0,0,0,0,0,0,0,0,8280,2420,0.00
dbakti7,0.00,0.00,0.00,1,0,-,C++,37,0,0,0,0,0,0,0,0,8032,2280,0.00
fushar,0.00,5.37,0.00,8,0,-,C++,36,0,0,0,0,0,0,0,0,72728,5096,5.37
yaniv1989,0.00,0.00,0.00,5,0,2.7,Python,23,0,0,0,0,0,0,0,0,-,6408,0.00
TimothyB,0.01,0.07,0.00,10,0,-,java,18,0,0,0,0,0,0,64,0,-,24448,0.06
venkat82,0.00,0.00,0.00,0,0,-,C++,15,0,0,0,0,0,0,0,0,11496,2636,0.00
Ra16bit,0.00,0.00,0.00,0,0,-,C++,19,0,0,0,0,0,0,0,0,11168,2524,0.00
kangkang1990,3.04,3.99,3.12,8,0,-,C++,46,0,0,0,0,0,2,137192,0,10960,2628,0.87
adsz,0.00,0.00,0.00,4,0,-,C++,25,0,0,0,0,0,0,0,0,13368,2512,0.00
dees,0.00,0.00,0.00,3,0,-,C++,40,0,0,0,0,0,0,0,0,27920,2616,0.00
anubhav11,0.00,0.00,0.00,4,0,-,C++,20,0,0,0,0,0,0,0,0,11256,2480,0.00
shiratty8,0.00,0.00,0.00,5,0,-,C++,37,0,0,0,0,0,1,0,0,11488,2528,0.00
ktesar,0.00,0.00,0.00,5,0,-,C++,47,0,0,0,0,0,0,0,0,10672,2748,0.00
Muali,0.00,0.00,0.00,14,0,-,C++,97,0,0,0,0,0,0,0,0,55360,2620,0.00
Esk,0.00,0.00,0.00,12,0,-,C++,31,0,0,0,0,0,0,0,0,11128,2572,0.00
MarsUltor,0.00,0.00,0.00,0,0,2.7,Python,15,0,0,0,0,2,0,0,0,-,6060,0.00
patcho168,0.00,0.00,0.00,4,0,2.7,Python,21,0,0,0,0,0,0,0,0,-,6236,0.00
tqbfjotld,0.00,0.00,0.00,6,0,-,C++,63,0,0,0,0,0,5,0,0,9872,2580,0.00
EliasSun,0.00,0.00,0.00,1,0,-,C++,30,0,0,0,0,0,0,0,0,10784,2468,0.00
plopik,0.00,0.07,0.00,5,0,-,java,32,0,0,0,0,0,0,72,0,-,29252,0.06
rabbitTR,0.00,0.00,0.00,12,0,-,C++,19,0,0,0,0,0,0,0,0,10728,2500,0.00
Pred4c3,0.00,0.00,0.00,1,0,3.5,Python,16,0,1,0,0,2,0,0,0,-,7184,0.00
bendi,0.00,0.00,0.00,1,0,3.5,Python,9,0,0,0,0,2,0,0,0,-,7156,0.00
teacup123123,-,-,-,4,-,-,java,29,-,1,-,-,-1,0,-,-,-,-,-
jefaisdelordinateur,0.00,0.00,0.00,1,0,-,C++,27,0,0,0,0,0,0,0,0,10544,2464,0.00
hwf,-,-,-,6,-,-,C++,41,-,1,-,-,-1,0,-,-,-,-,-
Fernando,0.00,0.00,0.00,6,0,-,C++,26,0,0,0,0,0,0,0,0,11632,2588,0.00
ylc1218,0.00,0.00,0.00,4,0,-,C++,32,0,0,0,0,0,3,0,0,7872,2352,0.00
ILyoan,0.00,0.00,0.00,3,0,-,C++,29,0,0,0,0,0,0,0,0,7512,2368,0.00
expye,0.00,0.00,0.00,0,0,-,C++,20,0,0,0,0,0,0,0,0,7424,2356,0.00
gizzywump,0.00,0.00,0.00,8,0,3.5,Python,23,0,1,0,0,2,3,0,0,-,7168,0.00
Douglous,0.00,0.00,0.00,6,0,-,C++,31,0,0,0,0,0,7,0,0,9920,2472,0.00
hwx,0.00,0.00,0.00,14,0,2.7,Python,16,0,0,0,0,0,4,8,0,-,6568,0.00
LTzycLT,0.00,0.00,0.00,2,0,-,C++,37,0,0,0,0,0,0,0,0,8816,2524,0.00
Arcturus,-,0.11,0.11,13,0,-,C++,59,0,0,0,0,0,0,0,0,9584,2312,0.00
Callum,0.01,0.07,0.00,12,0,-,java,32,0,0,0,0,0,0,72,0,-,25204,0.06
CPone,0.00,0.00,0.00,3,0,-,C++,35,0,0,0,0,0,0,0,0,34152,2632,0.00
cen5bin,0.00,0.00,0.00,1,0,-,C++,36,0,0,0,0,0,19,0,0,8328,2628,0.00
cwillmore,0.00,0.00,0.00,3,0,2.7,Python,17,0,0,0,0,0,0,0,0,-,6288,0.00
kimmy314,0.00,0.00,0.00,12,0,3.5,Python,30,0,0,0,0,2,0,0,0,-,7280,0.00
Seyaua,0.00,0.00,0.00,7,0,-,C++,40,0,0,0,0,0,0,0,0,11472,2456,0.00
azhai,0.00,0.00,0.00,9,0,-,C++,32,0,0,0,0,0,0,0,0,10304,2396,0.00
natpat,0.00,0.00,0.00,6,0,2.7,Python,18,0,0,0,0,0,0,0,0,-,6340,0.00
fenshan,0.00,0.00,0.00,3,0,-,C++,33,0,0,0,0,0,0,0,0,10584,2508,0.00
TinyNight,-,-,-,16,-,-,C,46,-,1,-,-,-1,37,-,-,-,-,-
robinyu,0.00,0.00,0.00,3,0,-,C++,23,0,0,0,0,0,0,0,0,11160,2540,0.00
liar,0.00,0.01,0.00,6,0,2.7,Python,24,0,0,0,0,0,0,0,0,-,7628,0.00
gearfo,0.00,0.01,0.00,9,0,2.7,Python,38,0,0,0,0,2,0,0,0,-,7672,0.00
pyos,0.00,0.00,0.00,2,0,-,C++,22,0,0,0,0,0,0,0,0,10664,2580,0.00
Rajpurohit,0.00,0.04,0.00,26,0,-,java,174,0,0,0,0,1,8,64,0,-,21464,0.04
aozdemir,0.00,0.00,0.00,2,0,-,C++,20,0,0,0,0,0,0,0,0,11320,2632,0.00
diofanto,0.00,0.00,0.00,2,0,3.5,Python,10,0,0,0,0,2,0,0,0,-,7216,0.00
TimeString,0.00,0.00,0.00,8,0,-,C++,37,0,0,0,0,0,0,0,0,8064,2352,0.00
Furor,0.00,0.00,0.00,3,0,-,C++,20,0,0,0,0,0,0,0,0,8304,2516,0.00
JonAhearn,0.00,0.00,0.00,1,0,3.5,Python,12,0,0,0,0,2,0,0,0,-,7180,0.00
edorundo,0.00,0.07,0.00,6,0,-,java,27,0,0,0,0,0,2,72,0,-,29552,0.06
inutard,0.00,0.00,0.00,3,0,-,C++,19,0,0,0,0,0,0,0,0,14168,2480,0.00
kroton,0.00,0.00,0.00,1,0,-,C++,22,0,0,0,0,0,0,0,0,10600,2444,0.00
infin33,0.00,0.00,0.00,0,0,-,C++,33,0,0,0,0,0,0,0,0,8416,2316,0.00
mengsung,0.00,0.00,0.00,5,0,3.5,Python,16,0,0,0,0,2,0,0,0,-,7220,0.00
bayleef,0.00,0.00,0.00,3,0,-,C++,39,0,0,0,0,0,0,0,0,9896,2608,0.00
tomerv,0.00,0.00,0.00,3,0,3.5,Python,19,0,0,0,0,2,1,0,0,-,7224,0.00
c2251393,0.00,0.00,0.00,16,0,-,C++,82,0,0,0,0,0,9,0,0,11192,2580,0.00
jitu7uec,0.00,0.00,0.00,5,0,2.7,Python,15,0,0,0,0,0,0,0,0,-,6396,0.00
Stacy992,0.00,0.04,0.00,9,0,-,java,53,0,0,0,0,0,0,64,0,-,22616,0.04
JSutton,0.00,0.00,0.00,4,0,2.7,Python,26,0,0,0,0,0,0,8,0,-,6472,0.00
Zuza,0.00,0.00,0.00,9,0,-,C++,29,0,0,0,0,0,0,0,0,8552,2604,0.00
dredwerkz,0.00,0.00,0.00,9,0,-,C++,60,0,0,0,0,0,0,0,0,9952,2676,0.00
nptai95,0.00,0.00,0.00,3,0,-,C++,24,0,0,0,0,0,0,0,0,11000,2464,0.00
uwi,0.00,0.04,0.00,18,0,-,java,134,0,0,0,0,1,4,64,0,-,21620,0.03
AlexAlvarez,-,-,-,7,-,-,C++,60,-,1,-,-,-1,0,-,-,-,-,-
Caust1c,0.00,0.00,0.00,18,0,3.5,Python,45,0,1,0,0,2,20,0,0,-,7156,0.00
jtnydv25,0.00,0.00,0.00,2,0,-,C++,52,0,0,0,0,0,0,0,0,11304,2540,0.00
quansiji9,-,-,-,8,-,-,C++,23,-,1,-,-,-1,0,-,-,-,-,-
Toby,0.00,0.00,0.00,3,0,-,C++,30,0,0,0,0,0,0,0,0,10872,2476,0.00
ssdh233,0.00,0.00,0.00,5,0,3.5,Python,19,0,0,0,0,2,4,0,0,-,7156,0.00
sigma425,0.00,0.00,0.00,0,0,-,C++,26,0,0,0,0,0,0,0,0,11504,2608,0.00
Elgrek0,0.00,0.04,0.00,9,0,-,java,41,0,0,0,0,1,9,64,0,-,21600,0.03
CianLR,0.00,0.00,0.00,3,0,2.7,Python,11,0,0,0,0,0,0,0,0,-,6380,0.00
BigDuck,0.00,0.00,0.00,9,0,2.7,Python,15,0,0,0,0,0,0,8,0,-,6412,0.00
nyroro,3.15,4.21,3.11,10,0,-,C++,61,0,0,0,0,0,1,137184,0,10272,2620,1.09
brunoff,-,-,-,12,-,-,java,62,-,1,-,-,-1,1,-,-,-,-,-
Recursion,0.00,0.00,0.00,1,0,-,C++,25,0,0,0,0,0,2,0,0,8464,2588,0.00
lwchkg,0.00,0.00,0.00,8,0,-,C++,27,0,0,0,0,0,1,0,0,10504,2392,0.00
abcucci,-,-,-,3,-,-,C#,32,-,1,-,-,-1,0,-,-,-,-,-
PeterMunich,0.01,0.04,0.00,11,0,-,java,42,0,0,0,0,1,3,64,0,-,21352,0.03
Slobodianiuk,0.00,0.00,0.00,7,0,-,C++,32,0,0,0,0,0,1,0,0,10384,2684,0.00
gaganmadan,0.00,0.00,0.00,11,0,2.7,Python,38,0,0,0,0,2,0,0,0,-,6128,0.00
bergljot,0.00,0.04,0.00,4,0,-,java,37,0,0,0,0,1,2,64,0,-,21356,0.04
aelg,0.00,0.00,0.00,5,0,-,C++,26,0,0,0,0,0,1,0,0,10000,2460,0.00
Selv,0.00,0.00,0.00,3,0,2.7,Python,6,0,0,0,0,0,0,0,0,-,6568,0.00
CPCPC,0.00,0.00,0.00,1,0,-,C++,27,0,0,0,0,0,0,0,0,8056,2368,0.00
OPheadacheh,0.00,0.00,0.00,2,0,-,C++,31,0,0,0,0,0,7,0,0,12608,2464,0.00
chnk,0.00,0.07,0.01,17,0,-,java,44,0,0,0,0,0,0,72,0,-,23900,0.05
guanguan,0.00,0.00,0.00,9,0,-,C++,68,0,0,0,0,0,3,0,0,30080,2496,0.00
Capp,0.00,0.00,0.00,4,0,2.7,Python,10,0,0,0,0,0,1,0,0,-,6340,0.00
graf,0.00,0.00,0.00,2,0,3.5,Python,13,0,1,0,0,2,0,0,0,-,7224,0.00
awzy,0.01,0.07,0.01,2,0,-,java,25,0,0,0,0,0,0,72,0,-,29472,0.06
siawasesun,-,-,-,18,-,-,C++,74,-,0,-,-,134,3,-,-,19216,-,-
wsowa,0.00,0.00,0.00,12,0,2.7,Python,29,0,0,0,0,0,2,0,0,-,6576,0.00
Yupo,0.00,0.00,0.00,6,0,-,C++,56,0,0,0,0,0,0,0,0,11048,2448,0.00
whan,0.00,0.00,0.00,10,0,-,C++,94,0,0,0,0,134,4,0,0,10488,2608,0.00
RichardSchoonhoven,0.00,0.01,0.00,1,0,-,C#,43,0,0,0,0,0,0,0,0,-,14404,0.01
wrecker,-,-,-,3,-,2.7,Python,19,-,0,-,-,1,0,-,-,-,-,-
