user_id,syatem_time,wall_clock,system_time,blanks,avg_memory,language,compiler_version,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,max_RAM,user_time
onigirionigiri,-,-,-,8,-,java,-,56,-,1,-,-,-1,3,-,-,-,-,-
Sfairat,0.00,-,-,13,-,C++,-,93,-,127,-,-,-1,1,-,-,-,-,-
YYOne,-,-,-,41,-,C++,-,217,-,127,-,-,-1,2,-,-,-,-,-
Jozko,0.00,0.01,0.00,0,0,Python,2.7,14,0,0,0,0,0,0,0,0,-,6584,0.00
mrauen,0.00,0.03,0.01,11,0,Python,2.7,28,0,0,0,0,0,1,800,0,-,7284,0.01
y0105w49,0.00,-,-,1,-,C++,-,24,-,127,-,-,-1,0,-,-,-,-,-
SwatStar,3.06,-,-,2,-,C++,-,50,-,127,-,-,-1,0,-,-,-,-,-
xidui,0.00,-,-,4,-,C++,-,30,-,127,-,-,-1,7,-,-,-,-,-
PieceOfCake,0.00,-,-,5,-,C++,-,49,-,127,-,-,-1,0,-,-,-,-,-
zzblack123,0.00,-,-,6,-,C++,-,68,-,127,-,-,-1,6,-,-,-,-,-
Tangent,-,-,-,9,-,Python,2.7,28,-,0,-,-,1,0,-,-,-,-,-
damaru,0.00,-,-,8,-,C++,-,59,-,127,-,-,-1,0,-,-,-,-,-
mnessirio,0.00,1.35,0.01,4,0,Python,2.7,23,0,0,0,0,0,0,8,0,-,38020,1.34
hgd,0.00,-,-,1,-,C++,-,32,-,127,-,-,-1,0,-,-,-,-,-
shazeline,0.00,0.00,0.00,7,0,Python,2.7,24,0,0,0,0,0,1,0,0,-,6576,0.00
zylber,0.00,-,-,3,-,C++,-,44,-,127,-,-,-1,0,-,-,-,-,-
musicman3320,0.00,0.00,0.00,6,0,Python,2.7,15,0,0,0,0,0,1,8,0,-,6428,0.00
camypaper,0.00,0.01,0.00,6,0,C#,System.Numerics,134,0,0,0,0,0,2,0,0,-,16624,0.01
osamamohamed,0.00,-,-,7,-,C++,-,47,-,127,-,-,-1,1,-,-,-,-,-
franekbbb,0.00,-,-,5,-,C++,-,45,-,127,-,-,-1,0,-,-,-,-,-
TooHard,0.00,-,-,9,-,C++,-,45,-,127,-,-,-1,0,-,-,-,-,-
Alcarinquo,0.00,-,-,13,-,C++,-,39,-,127,-,-,-1,0,-,-,-,-,-
magrady,0.00,-,-,0,-,C++,-,28,-,127,-,-,-1,0,-,-,-,-,-
EJQ,0.00,-,-,0,-,C++,-,39,-,127,-,-,-1,0,-,-,-,-,-
spentplaying,0.03,-,-,1,-,C++,-,38,-,127,-,-,-1,0,-,-,-,-,-
gengkev,0.00,-,-,9,-,C++,-,47,-,127,-,-,-1,0,-,-,-,-,-
alecsyde,0.00,-,-,3,-,C++,-,62,-,127,-,-,-1,1,-,-,-,-,-
mattpk,0.01,0.08,0.01,2,0,java,-,37,0,0,0,0,0,1,72,0,-,29464,0.06
sdu8989,0.01,0.04,0.00,19,0,java,-,59,0,0,0,0,1,0,64,0,-,21264,0.04
Zailton,0.00,-,-,6,-,C++,-,42,-,127,-,-,-1,0,-,-,-,-,-
Gdragon007,-,-,-,3,-,C++,-,67,-,127,-,-,-1,0,-,-,-,-,-
DragonPW,0.00,-,-,17,-,C++,-,54,-,127,-,-,-1,6,-,-,-,-,-
kmjp,0.00,-,-,14,-,C++,-,50,-,127,-,-,-1,1,-,-,-,-,-
vivekn94,0.00,-,-,6,-,C++,-,56,-,127,-,-,-1,2,-,-,-,-,-
nobik,0.06,-,-,6,-,C++,-,39,-,127,-,-,-1,0,-,-,-,-,-
grandvic,0.00,-,-,3,-,C++,-,51,-,127,-,-,-1,1,-,-,-,-,-
vxgmichel,0.00,0.01,0.00,2,0,Python,2.7,63,0,0,0,0,2,33,0,0,-,9080,0.01
IAmWave,0.00,-,-,2,-,C++,-,46,-,127,-,-,-1,1,-,-,-,-,-
MKLOL,0.00,-,-,1,-,C++,-,34,-,127,-,-,-1,0,-,-,-,-,-
qazwsxedcrfvtg14,0.00,-,-,0,-,C++,-,34,-,127,-,-,-1,11,-,-,-,-,-
Dariost,-,-,-,2,-,C++,-,32,-,127,-,-,-1,0,-,-,-,-,-
Dukkha,0.00,0.05,0.00,1,0,java,-,33,0,0,0,0,0,0,64,0,-,21784,0.04
skavurskaa,0.00,-,-,1,-,C++,-,27,-,127,-,-,-1,0,-,-,-,-,-
parasgupta2310,0.00,-,-,5,-,C++,-,36,-,127,-,-,-1,2,-,-,-,-,-
romwell32,0.00,0.07,0.00,8,0,java,-,36,0,0,0,0,0,0,64,0,-,24424,0.06
Mikester95,0.00,-,-,9,-,C++,-,46,-,127,-,-,-1,0,-,-,-,-,-
ChCat,0.00,0.04,0.00,17,0,java,-,69,0,0,0,0,1,0,64,0,-,21704,0.04
Quorrin,0.00,2.43,0.01,6,0,Python,2.7,42,0,0,0,0,0,0,8,0,-,38240,2.42
pwild,0.00,-,-,3,-,C++,-,39,-,127,-,-,-1,0,-,-,-,-,-
aklecram,0.00,0.01,0.00,8,0,Python,2.7,36,0,0,0,0,0,4,8,0,-,7696,0.01
nickie,0.00,0.01,0.00,2,0,Python,2.7,14,0,0,0,0,0,1,0,0,-,6608,0.01
CyberZHG,-,-,-,1,-,C++,-,38,-,127,-,-,-1,0,-,-,-,-,-
jasbir,0.00,-,-,1,-,C++,-,43,-,127,-,-,-1,0,-,-,-,-,-
george98,0.00,-,-,3,-,C++,-,33,-,127,-,-,-1,0,-,-,-,-,-
Solaris3,0.00,-,-,6,-,C++,-,52,-,127,-,-,-1,1,-,-,-,-,-
lovekd,0.00,-,-,7,-,C++,-,60,-,127,-,-,-1,2,-,-,-,-,-
Jlat,0.01,0.13,0.00,16,0,java,-,76,0,0,0,0,0,0,64,0,-,29508,0.12
angwuy,0.00,-,-,4,-,C++,-,55,-,127,-,-,-1,0,-,-,-,-,-
sunnn,0.00,-,-,12,-,C++,-,81,-,127,-,-,-1,2,-,-,-,-,-
threepipes,0.00,0.05,0.00,3,0,java,-,91,0,1,0,0,1,0,64,0,-,21564,0.05
t93,0.00,0.00,0.00,2,0,Python,2.7,18,0,0,0,0,0,0,0,0,-,6404,0.00
Clarissa,0.00,0.00,0.00,14,0,Python,3.5,30,0,1,0,0,2,15,0,0,-,7212,0.00
failturtle,0.00,-,-,7,-,C++,-,51,-,127,-,-,-1,2,-,-,-,-,-
voidmax,0.00,-,-,7,-,C++,-,42,-,127,-,-,-1,1,-,-,-,-,-
Gant,0.00,0.01,0.00,5,0,Python,2.7,26,0,0,0,0,0,0,0,0,-,6640,0.01
Sunlicht,0.00,-,-,4,-,C++,-,39,-,127,-,-,-1,0,-,-,-,-,-
npxquynh,0.00,0.01,0.00,13,0,Python,2.7,45,0,0,0,0,0,5,8,0,-,6420,0.00
YulObraz,0.00,-,-,2,-,C++,-,53,-,127,-,-,-1,0,-,-,-,-,-
pwypeanut,0.00,-,-,3,-,C++,-,41,-,127,-,-,-1,0,-,-,-,-,-
wildware,-,-,-,15,-,java,-,75,-,1,-,-,-1,0,-,-,-,-,-
VVmengmengda,-,-,-,4,-,C++,-,38,-,127,-,-,-1,0,-,-,-,-,-
rand6,0.00,0.01,0.00,4,0,Python,2.7,20,0,0,0,0,0,2,0,0,-,6552,0.00
rmiyao,0.00,0.05,0.00,1,0,java,-,38,0,0,0,0,1,3,64,0,-,21672,0.04
sergeydyshko,0.00,0.00,0.00,5,0,Python,2.7,23,0,0,0,0,0,1,8,0,-,6312,0.00
kayrick,0.00,-,-,3,-,C++,-,61,-,127,-,-,-1,0,-,-,-,-,-
HiltonLange,-,-,-,5,-,C#,-,54,-,1,-,-,-1,0,-,-,-,-,-
cxfcdcpu,0.01,0.07,0.00,3,0,java,-,25,0,0,0,0,0,0,64,0,-,24540,0.06
CarpathianCoder,0.00,-,-,11,-,C++,-,46,-,127,-,-,-1,0,-,-,-,-,-
thecy18,0.00,0.00,0.00,3,0,Python,3.5,22,0,1,0,0,2,1,0,0,-,7168,0.00
afoo,0.00,-,-,4,-,C++,-,42,-,127,-,-,-1,0,-,-,-,-,-
danzhi,-,-,-,8,-,C++,-,80,-,127,-,-,-1,4,-,-,-,-,-
krispykangaroo,0.00,-,-,4,-,C++,-,29,-,127,-,-,-1,0,-,-,-,-,-
Hartigan,0.00,-,-,15,-,C++,-,47,-,127,-,-,-1,0,-,-,-,-,-
Lellow,0.00,0.00,0.00,6,0,Python,2.7,30,0,0,0,0,0,0,8,0,-,6364,0.00
Niak,0.00,0.00,0.00,4,0,Python,2.7,20,0,0,0,0,0,1,0,0,-,6500,0.00
Demasi,0.00,-,-,8,-,C++,-,33,-,127,-,-,-1,0,-,-,-,-,-
gepa,0.00,0.01,0.00,6,0,Python,2.7,26,0,0,0,0,0,0,0,0,-,6520,0.00
darnoc,0.00,0.01,0.00,1,0,Python,2.7,18,0,0,0,0,0,0,0,0,-,6596,0.00
Jhuni,0.00,-,-,4,-,C++,-,44,-,127,-,-,-1,0,-,-,-,-,-
powerset,-,0.01,0.00,7,0,Python,2.7,28,0,0,0,0,0,0,8,0,-,6472,0.00
subdir,0.00,0.00,0.00,8,0,Python,2.7,18,0,0,0,0,0,1,0,0,-,6456,0.00
alxhwg,0.00,0.01,0.00,4,0,Python,2.7,28,0,0,0,0,0,8,8,0,-,8704,0.00
indestinee,0.00,-,-,0,-,C++,-,43,-,127,-,-,-1,6,-,-,-,-,-
Spark007,0.00,-,-,0,-,C++,-,46,-,127,-,-,-1,0,-,-,-,-,-
alantian,0.00,0.01,0.00,5,0,Python,2.7,17,0,0,0,0,0,1,0,0,-,6564,0.00
Riteshbxr,0.00,0.04,0.02,4,0,java,-,64,0,0,0,0,1,16,64,0,-,21600,0.02
FXilip,0.00,0.01,0.00,9,0,Python,2.7,26,0,0,0,0,0,2,8,0,-,6448,0.00
iakl,0.00,0.01,0.00,8,0,Python,3.5,53,0,1,0,0,2,0,0,0,-,7160,0.00
Rob702,0.01,0.46,0.01,5,0,java,-,45,0,0,0,0,0,0,64,0,-,92012,0.29
asi1024,0.00,-,-,4,-,C++,-,26,-,127,-,-,-1,0,-,-,-,-,-
hacatu,0.00,-,-,3,-,C,-,66,-,127,-,-,-1,0,-,-,-,-,-
mohitbhura,0.00,0.00,0.00,3,0,Python,2.7,19,0,0,0,0,2,2,0,0,-,6184,0.00
Zark,0.00,0.00,0.00,8,0,Python,2.7,38,0,0,0,0,0,0,0,0,-,6504,0.00
xingfeng,-,-,-,13,-,C++,-,43,-,127,-,-,-1,1,-,-,-,-,-
l521530,0.00,-,-,6,-,C++,-,43,-,127,-,-,-1,2,-,-,-,-,-
paimon,0.00,0.00,0.00,2,0,Python,2.7,14,0,0,0,0,0,0,0,0,-,6772,0.00
mbar,0.00,-,-,3,-,C++,-,39,-,127,-,-,-1,0,-,-,-,-,-
yaoshimax,0.00,1.35,0.00,2,0,Python,2.7,18,0,0,0,0,0,0,0,0,-,38032,1.34
Redefine,0.00,0.01,0.00,4,0,Python,2.7,31,0,0,0,0,0,0,8,0,-,6516,0.00
kabell,0.00,-,-,18,-,C++,-,64,-,127,-,-,-1,6,-,-,-,-,-
Rubmary,0.00,-,-,3,-,C++,-,40,-,127,-,-,-1,0,-,-,-,-,-
lcch,0.00,-,-,3,-,C++,-,35,-,127,-,-,-1,0,-,-,-,-,-
Rasinhas,0.00,-,-,4,-,C++,-,30,-,127,-,-,-1,0,-,-,-,-,-
VUAcoder,0.00,-,-,6,-,C++,-,47,-,127,-,-,-1,11,-,-,-,-,-
mmicoski,0.00,0.01,0.00,40,0,Python,2.7,63,0,0,0,0,0,7,8,0,-,10212,0.01
guojunshi,0.01,0.04,0.00,5,0,java,-,53,0,1,0,0,1,0,64,0,-,21404,0.04
CapitalA,0.00,0.00,0.00,4,0,Python,2.7,24,0,0,0,0,0,0,0,0,-,6540,0.00
Wah,0.00,0.00,0.00,5,0,Python,2.7,28,0,0,0,0,0,0,0,0,-,6408,0.00
rofi,0.00,-,-,8,-,C++,-,33,-,127,-,-,-1,0,-,-,-,-,-
MauricioC,0.00,-,-,9,-,C++,-,31,-,127,-,-,-1,0,-,-,-,-,-
sdya,-,-,-,5,-,C++,-,52,-,127,-,-,-1,0,-,-,-,-,-
YuKiSa,0.00,0.00,0.00,4,0,Python,2.7,23,0,0,0,0,2,0,0,0,-,6184,0.00
nightfury1204,0.00,-,-,5,-,C++,-,105,-,127,-,-,-1,7,-,-,-,-,-
Titimtimon,0.00,-,-,10,-,C++,-,48,-,127,-,-,-1,0,-,-,-,-,-
dzhulgakov,0.00,-,-,11,-,C++,-,78,-,127,-,-,-1,0,-,-,-,-,-
Adipt,0.00,0.01,0.00,0,0,Python,2.7,20,0,0,0,0,0,0,0,0,-,6544,0.00
maojm,-,-,-,7,-,C++,-,39,-,127,-,-,-1,0,-,-,-,-,-
satos,0.00,-,-,6,-,C++,-,50,-,127,-,-,-1,0,-,-,-,-,-
cgy4ever,0.00,-,-,7,-,C++,-,65,-,127,-,-,-1,0,-,-,-,-,-
polingy,0.00,-,-,8,-,C++,-,56,-,127,-,-,-1,0,-,-,-,-,-
chemthan,0.00,-,-,4,-,C++,-,74,-,127,-,-,-1,1,-,-,-,-,-
Sasha,0.01,0.10,0.00,12,0,java,-,58,0,0,0,0,0,0,72,0,-,29472,0.08
BaturaDima,-,-,-,14,-,C++,-,55,-,127,-,-,-1,74,-,-,-,-,-
lby,0.00,-,-,8,-,C++,-,35,-,127,-,-,-1,7,-,-,-,-,-
1NCID3R,0.00,-,-,8,-,C++,-,40,-,127,-,-,-1,0,-,-,-,-,-
Ostap,0.00,-,-,6,-,C++,-,67,-,127,-,-,-1,0,-,-,-,-,-
wwwwodddd,0.00,-,-,0,-,C++,-,27,-,127,-,-,-1,0,-,-,-,-,-
Ruberik,0.00,0.00,0.00,2,0,Python,2.7,13,0,0,0,0,0,0,0,0,-,6444,0.00
AndyBloch,0.00,-,-,5,-,C++,-,64,-,127,-,-,-1,3,-,-,-,-,-
Vytis,0.00,0.01,0.00,7,0,Python,3.5,23,0,1,0,0,2,1,0,0,-,7208,0.00
tansoncity,0.00,0.02,0.00,10,0,C#,System.Numerics,65,0,0,0,0,0,4,0,0,-,15040,0.01
agw,0.00,-,-,18,-,C++,-,51,-,127,-,-,-1,0,-,-,-,-,-
ricbit,0.00,0.01,0.00,3,0,Python,2.7,17,0,0,0,0,0,2,0,0,-,6476,0.00
anirudhmodi,0.00,-,-,57,-,C#,-,319,-,1,-,-,-1,0,-,-,-,-,-
Pick,0.00,-,-,5,-,C,-,61,-,127,-,-,-1,7,-,-,-,-,-
FittySpence,0.00,0.00,0.00,2,0,Python,2.7,25,0,0,0,0,0,0,0,0,-,6336,0.00
elsw,0.00,0.01,0.00,2,0,Python,2.7,14,0,0,0,0,0,4,8,0,-,6432,0.00
8163264128,0.01,0.07,0.01,5,0,java,-,43,0,0,0,0,0,0,64,0,-,24348,0.06
EmK,0.00,0.01,0.00,14,0,C#,-,89,0,0,0,0,0,0,0,0,-,15836,0.00
graygrass,0.00,0.03,0.01,4,0,Python,2.7,72,0,0,0,0,0,1,0,0,-,6468,0.01
Yongwhan,0.00,-,-,5,-,C++,-,31,-,127,-,-,-1,0,-,-,-,-,-
halfcathalfbug,0.00,0.01,0.00,8,0,Python,2.7,29,0,0,0,0,0,0,0,0,-,6560,0.00
adityab,0.00,-,-,6,-,C++,-,54,-,127,-,-,-1,0,-,-,-,-,-
white2302,0.00,-,-,17,-,C++,-,71,-,127,-,-,-1,0,-,-,-,-,-
mystic,-,-,-,11,-,C#,-,83,-,1,-,-,-1,0,-,-,-,-,-
EMarci,0.00,-,-,10,-,C++,-,38,-,127,-,-,-1,0,-,-,-,-,-
b92paul,0.00,-,-,1,-,C++,-,66,-,127,-,-,-1,0,-,-,-,-,-
bhuztez,0.00,0.01,0.00,5,0,Python,2.7,13,0,0,0,0,0,1,0,0,-,6556,0.00
sevenkplus,0.00,-,-,6,-,C++,-,38,-,127,-,-,-1,0,-,-,-,-,-
Gnivom,0.00,-,-,2,-,C++,-,44,-,127,-,-,-1,0,-,-,-,-,-
vor,0.00,0.00,0.00,3,0,Python,2.7,18,0,0,0,0,0,1,0,0,-,6496,0.00
Merkurev,0.00,-,-,14,-,C++,-,68,-,127,-,-,-1,0,-,-,-,-,-
ilackthatsuperpower,0.00,-,-,46,-,C++,-,106,-,127,-,-,-1,28,-,-,-,-,-
MiSawa,-,-,-,8,-,C++,-,97,-,127,-,-,-1,3,-,-,-,-,-
LarryLai,0.00,0.04,0.00,8,0,java,-,73,0,0,0,0,0,0,64,0,-,21628,0.04
waterside,0.00,-,-,25,-,C++,-,47,-,127,-,-,-1,2,-,-,-,-,-
pasin30055,0.00,0.01,0.00,0,0,Python,2.7,15,0,0,0,0,0,0,0,0,-,6560,0.00
afkidrs,0.00,-,-,2,-,C++,-,46,-,127,-,-,-1,0,-,-,-,-,-
srinidhidodo,0.00,0.01,0.00,4,0,Python,2.7,36,0,0,0,0,0,2,0,0,-,6556,0.00
root8950,0.00,-,-,15,-,C++,-,82,-,127,-,-,-1,16,-,-,-,-,-
waitingkuo0527,0.00,0.00,0.00,15,0,Python,2.7,24,0,0,0,0,0,3,0,0,-,6488,0.00
JoaoM,0.00,-,-,1,-,C++,-,17,-,127,-,-,-1,0,-,-,-,-,-
TheTractor,-,0.01,0.00,4,0,Python,2.7,12,0,0,0,0,0,1,0,0,-,6564,0.00
tczajka,0.00,-,-,8,-,C++,-,50,-,127,-,-,-1,0,-,-,-,-,-
jmfini,0.00,0.01,0.00,10,0,Python,3.5,29,0,0,0,0,2,43,0,0,-,7228,0.00
tangltom,0.00,-,-,2,-,C++,-,27,-,127,-,-,-1,0,-,-,-,-,-
ppsreejith,0.00,0.01,0.00,0,0,Python,2.7,14,0,0,0,0,0,0,0,0,-,6512,0.00
Samay,0.01,1.38,0.00,2,0,Python,2.7,19,0,0,0,0,0,1,0,0,-,38012,1.36
omeometo,0.00,-,-,1,-,C++,-,24,-,127,-,-,-1,0,-,-,-,-,-
lxk,0.00,-,-,24,-,C++,-,92,-,127,-,-,-1,0,-,-,-,-,-
maddoctor1,0.00,-,-,0,-,C++,-,44,-,127,-,-,-1,0,-,-,-,-,-
15joeybloom,0.00,-,-,8,-,C++,-,44,-,127,-,-,-1,0,-,-,-,-,-
liangjiaxing,0.00,0.00,0.00,1,0,Python,2.7,13,0,0,0,0,0,1,0,0,-,6420,0.00
gsz,0.00,0.01,0.00,3,0,Python,2.7,17,0,0,0,0,0,1,0,0,-,6508,0.00
IlyaMSU,-,-,-,7,-,C++,-,73,-,127,-,-,-1,0,-,-,-,-,-
rotemtzaban,-,-,-,6,-,C#,-,63,-,1,-,-,-1,0,-,-,-,-,-
pashka,0.00,0.07,0.00,11,0,java,-,56,0,0,0,0,0,0,72,0,-,23168,0.06
meret,0.00,0.00,0.00,1,0,Python,2.7,14,0,0,0,0,0,0,0,0,-,6356,0.00
pivizz,0.00,-,-,3,-,C++,-,35,-,127,-,-,-1,0,-,-,-,-,-
howsiwei,0.00,-,-,3,-,C++,-,30,-,127,-,-,-1,0,-,-,-,-,-
TakanashiRikka,0.00,-,-,0,-,C++,-,30,-,127,-,-,-1,0,-,-,-,-,-
damien0g,0.00,-,-,11,-,C++,-,36,-,127,-,-,-1,0,-,-,-,-,-
BlazWin,0.00,0.02,0.00,1,0,Python,2.7,13,0,0,0,0,0,0,0,0,-,6416,0.00
GarySham,0.00,-,-,2,-,C++,-,51,-,127,-,-,-1,0,-,-,-,-,-
Zygmunth,-,-,-,3,-,java,-,40,-,1,-,-,-1,0,-,-,-,-,-
inksink,0.00,-,-,3,-,C++,-,44,-,127,-,-,-1,0,-,-,-,-,-
theed,-,-,-,8,-,Python,2.7,35,-,0,-,-,1,0,-,-,-,-,-
MatsT,-,-,-,7,-,java,-,40,-,1,-,-,-1,0,-,-,-,-,-
yubowenok,0.00,-,-,6,-,C++,-,53,-,127,-,-,-1,0,-,-,-,-,-
wcwswswws,0.00,-,-,2,-,C++,-,30,-,127,-,-,-1,0,-,-,-,-,-
Armia,0.00,0.01,0.00,2,0,Python,2.7,61,0,0,0,0,0,0,0,0,-,6488,0.01
Peter2000,0.00,0.04,0.01,6,0,Python,2.7,41,0,0,0,0,0,11,8,0,-,21228,0.03
impetus,0.00,-,-,2,-,C++,-,52,-,127,-,-,-1,0,-,-,-,-,-
dut200901102,0.00,0.00,0.00,0,0,Python,2.7,13,0,0,0,0,0,0,0,0,-,6496,0.00
GreenPeace,-,-,-,2,-,java,-,44,-,1,-,-,-1,2,-,-,-,-,-
urupica,0.00,0.00,0.00,5,0,Python,2.7,34,0,0,0,0,0,1,8,0,-,6760,0.00
lsmll,0.00,-,-,0,-,C++,-,25,-,127,-,-,-1,0,-,-,-,-,-
MikanTsumiki,0.00,-,-,0,-,C++,-,32,-,127,-,-,-1,0,-,-,-,-,-
mavr,0.00,0.00,0.00,2,0,Python,2.7,19,0,0,0,0,0,0,8,0,-,6420,0.00
seanwentzel,0.00,0.00,0.00,0,0,Python,2.7,12,0,0,0,0,0,0,0,0,-,6392,0.00
terashi,0.00,-,-,3,-,C++,-,27,-,127,-,-,-1,0,-,-,-,-,-
Fata1ist,0.00,-,-,14,-,C++,-,52,-,127,-,-,-1,0,-,-,-,-,-
Darcy,0.00,0.01,0.00,1,0,Python,2.7,18,0,0,0,0,0,2,0,0,-,6492,0.00
Mathon,0.00,-,-,1,-,C++,-,33,-,127,-,-,-1,0,-,-,-,-,-
sleepingfire,0.00,0.01,0.00,7,0,Python,2.7,28,0,0,0,0,0,1,0,0,-,6516,0.00
Frambo,0.00,-,-,6,-,C++,-,38,-,127,-,-,-1,1,-,-,-,-,-
dtaka,0.01,0.06,0.00,2,0,java,-,34,0,0,0,0,0,0,64,0,-,23448,0.05
torfe,-,-,-,3,-,-,-,-,-,-1,-,-,-1,25,-,-,-,-,-
Tobast,0.00,0.01,0.00,3,0,Python,2.7,18,0,0,0,0,0,0,0,0,-,6664,0.00
justever86,0.00,-,-,7,-,C++,-,82,-,127,-,-,-1,0,-,-,-,-,-
msohcw,0.00,-,-,5,-,C++,-,35,-,127,-,-,-1,0,-,-,-,-,-
ssc1,0.00,-,-,0,-,C,-,21,-,127,-,-,-1,0,-,-,-,-,-
Ripoder,0.00,-,-,6,-,C++,-,62,-,127,-,-,-1,10,-,-,-,-,-
jxlw2014,0.00,-,-,10,-,C++,-,59,-,127,-,-,-1,2,-,-,-,-,-
Chiffre,0.00,0.01,0.00,1,0,Python,2.7,26,0,0,0,0,2,0,0,0,-,6120,0.00
shyam23vinay,0.00,-,-,0,-,C++,-,40,-,127,-,-,-1,0,-,-,-,-,-
kimamula,-,-,-,2,-,java,-,32,-,1,-,-,-1,0,-,-,-,-,-
comGongDoRi,0.00,-,-,6,-,C++,-,41,-,127,-,-,-1,0,-,-,-,-,-
Kha,0.00,0.00,0.00,2,0,Python,2.7,17,0,0,0,0,0,1,0,0,-,6500,0.00
DavidGoGoGo,0.00,0.00,0.00,1,0,Python,2.7,24,0,0,0,0,2,0,0,0,-,6108,0.00
iahs,0.00,0.09,0.00,0,0,Python,2.7,16,0,0,0,0,0,0,0,0,-,9372,0.08
jonathanwoenardi,0.00,-,-,4,-,C++,-,58,-,127,-,-,-1,0,-,-,-,-,-
xsot,0.00,-,-,1,-,C,-,24,-,127,-,-,-1,0,-,-,-,-,-
startega,-,-,-,19,-,C++,-,51,-,127,-,-,-1,3,-,-,-,-,-
HandsomeEdison,0.00,0.00,0.00,3,0,Python,2.7,14,0,0,0,0,0,1,0,0,-,6432,0.00
Remilia,-,-,-,9,-,C++,-,40,-,127,-,-,-1,4,-,-,-,-,-
Popovkin,0.00,-,-,5,-,C++,-,33,-,127,-,-,-1,0,-,-,-,-,-
alno,0.00,0.04,0.00,11,0,java,-,33,0,0,0,0,1,0,64,0,-,21492,0.03
sugim48,0.00,-,-,4,-,C++,-,55,-,127,-,-,-1,0,-,-,-,-,-
AntiForest,0.00,-,-,8,-,C++,-,49,-,127,-,-,-1,2,-,-,-,-,-
XovoX,0.00,-,-,2,-,C++,-,62,-,127,-,-,-1,0,-,-,-,-,-
ZachP,0.01,0.04,0.00,19,0,java,-,39,0,0,0,0,1,4,64,0,-,21412,0.03
SaveVMK,0.01,0.04,0.00,4,0,java,-,33,0,0,0,0,1,0,64,0,-,21872,0.04
mingqifs,0.00,0.00,0.00,5,0,Python,2.7,17,0,0,0,0,0,0,0,0,-,6568,0.00
Lexey,-,-,-,11,-,C#,-,115,-,1,-,-,-1,0,-,-,-,-,-
lqybzx,0.05,-,-,0,-,C++,-,47,-,127,-,-,-1,0,-,-,-,-,-
Tossed,0.00,0.05,0.00,9,0,java,-,35,0,0,0,0,1,3,64,0,-,21460,0.03
ufo,-,-,-,0,-,C++,-,39,-,127,-,-,-1,0,-,-,-,-,-
pichulia,0.00,-,-,2,-,C++,-,54,-,127,-,-,-1,0,-,-,-,-,-
AlexDinaro,0.00,-,-,2,-,C#,-,1,-,1,-,-,-1,5,-,-,-,-,-
MooseBoys,-,-,-,29,-,C++,-,112,-,127,-,-,-1,42,-,-,-,-,-
ceciliacx,0.04,-,-,6,-,C++,-,37,-,127,-,-,-1,5,-,-,-,-,-
abcnet,0.00,0.00,0.00,2,0,Python,2.7,28,0,0,0,0,0,0,8,0,-,6396,0.00
Nolpfij,0.00,0.05,0.00,13,0,java,-,71,0,0,0,0,1,5,64,0,-,21744,0.04
Azrathud,0.00,0.00,0.00,8,0,Python,2.7,44,0,0,0,0,0,1,0,0,-,6392,0.00
akulsareen,0.00,-,-,0,-,C++,-,42,-,127,-,-,-1,0,-,-,-,-,-
mediocrates,0.00,0.01,0.00,1,0,Python,2.7,22,0,0,0,0,0,0,0,0,-,6372,0.00
mbrc,0.00,-,-,16,-,C++,-,54,-,127,-,-,-1,1,-,-,-,-,-
Roy,0.00,0.01,0.00,3,0,Python,2.7,24,0,0,0,0,0,0,0,0,-,6400,0.00
beans,0.00,-,-,0,-,C++,-,31,-,127,-,-,-1,0,-,-,-,-,-
zizhazhu,0.00,0.01,0.00,6,0,C#,-,86,0,0,0,0,0,0,8,0,-,14348,0.00
joneschung,0.00,-,-,12,-,C++,-,37,-,127,-,-,-1,0,-,-,-,-,-
DAle,0.00,-,-,3,-,C++,-,42,-,127,-,-,-1,0,-,-,-,-,-
deukmo,0.01,0.07,0.00,5,0,java,-,37,0,0,0,0,0,0,72,0,-,24316,0.06
ilyzhin,0.00,-,-,7,-,C++,-,83,-,127,-,-,-1,0,-,-,-,-,-
krienson,0.00,-,-,4,-,C++,-,33,-,127,-,-,-1,0,-,-,-,-,-
hohomu,0.00,-,-,6,-,C++,-,43,-,127,-,-,-1,0,-,-,-,-,-
rowdark,0.00,-,-,0,-,C++,-,23,-,127,-,-,-1,0,-,-,-,-,-
superjeffreyc,-,-,-,12,-,java,-,37,-,1,-,-,-1,0,-,-,-,-,-
vshilov,0.00,0.06,0.00,11,0,java,-,59,0,0,0,0,0,2,72,0,-,23448,0.05
shurik111333,0.06,-,-,5,-,C++,-,45,-,127,-,-,-1,0,-,-,-,-,-
gilesg,0.00,0.00,0.00,3,0,Python,2.7,22,0,0,0,0,0,0,0,0,-,6408,0.00
vdeksel,-,-,-,12,-,C++,-,63,-,127,-,-,-1,0,-,-,-,-,-
Leymore,0.00,-,-,4,-,C++,-,32,-,127,-,-,-1,0,-,-,-,-,-
vlecomte,0.00,-,-,3,-,C++,-,38,-,127,-,-,-1,0,-,-,-,-,-
karma822,0.00,0.00,0.00,2,0,Python,3.5,24,0,1,0,0,2,0,0,0,-,7168,0.00
mkn,0.00,-,-,8,-,C++,-,51,-,127,-,-,-1,15,-,-,-,-,-
