user_id,syatem_time,wall_clock,blanks,avg_memory,language,compiler_version,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,max_RAM,user_time
derkachr,0.00,0.00,14,0,C++,-,38,0,0,0,0,0,2,0,0,2640,0.00
darkfury,0.00,0.00,25,0,C++,-,100,0,0,0,0,0,1,0,0,2488,0.00
mvdnes,0.00,0.00,7,0,C++,-,57,0,0,0,0,0,0,0,0,2484,0.00
x3n,0.00,0.00,11,0,C++,-,46,0,0,0,0,0,0,0,0,2624,0.00
chaplin,0.00,0.01,4,0,Python,2.7,25,8,0,0,0,0,0,0,0,6568,0.00
daemonginger,0.00,0.00,8,0,C++,-,58,0,0,0,0,0,0,0,0,2596,0.00
mati9977,0.00,0.00,4,0,C++,-,59,0,0,0,0,0,1,0,0,2552,0.00
scopeInfinity,0.00,0.00,22,0,C++,-,91,0,0,0,0,0,0,0,0,2520,0.00
xJakub,0.00,0.05,18,0,java,-,83,0,1,0,0,1,1,64,0,21900,0.05
wellwell,-,-,14,-,C++,-,53,-,-15,-,-,-15,0,-,-,-,-
dhrumil140396,0.01,0.05,43,0,java,-,407,0,1,0,0,1,52,64,0,21576,0.04
Rustyoldman,0.00,0.00,13,0,C++,-,127,0,0,0,0,0,28,0,0,2640,0.00
Ljxxx,0.00,0.00,9,0,C++,-,63,0,0,0,0,0,6,0,0,2424,0.00
Tesseract,0.00,0.00,19,0,Python,3.5,81,0,2,0,0,2,8,0,0,7212,0.00
zslzx,0.00,0.00,0,0,C++,-,93,0,0,0,0,0,0,0,0,2620,0.00
arnet95,0.00,0.00,3,0,Python,2.7,33,0,0,0,0,0,0,0,0,6744,0.00
adman,0.00,1.40,13,0,C++,-,49,0,139,0,0,139,0,0,0,2324,1.40
mcouplet,0.00,0.00,7,0,C++,-,54,0,0,0,0,0,0,0,0,2752,0.00
mahmud2690,0.00,0.00,7,0,C++,-,56,0,0,0,0,0,2,0,0,2484,0.00
2shraaf,-,-,15,-,C++,-,60,-,-1,-,-,-1,0,-,-,-,-
kumarsaurabh,0.00,0.00,7,0,C++,-,72,0,0,0,0,0,0,0,0,2416,0.00
mjeevan,0.00,0.00,5,0,C++,-,50,0,0,0,0,0,2,0,0,2504,0.00
MrGiveChance,0.00,0.00,12,0,C++,-,65,0,0,0,0,0,3,0,0,2520,0.00
dariofg,0.00,0.00,3,0,C++,-,61,0,0,0,0,0,0,0,0,2596,0.00
tigranh,0.00,0.00,8,0,C++,-,60,0,0,0,0,0,6,0,0,2496,0.00
Cifko,0.00,0.00,3,0,Python,2.7,23,0,2,0,0,2,0,0,0,6196,0.00
Croohand,0.00,0.01,0,0,Python,3.5,46,0,2,0,0,2,0,0,0,7192,0.00
sortreew,0.00,0.00,1,0,C++,-,50,0,0,0,0,0,0,0,0,2488,0.00
Tan909090909090,0.00,0.02,8,0,C#,-,119,112,0,0,0,0,0,0,0,15856,0.02
Storm,0.00,0.00,5,0,C++,-,46,0,139,0,0,139,0,0,0,2332,0.00
ahausch,0.00,0.01,13,0,Python,2.7,28,8,0,0,0,0,0,0,0,6552,0.00
mektpoy,0.00,0.00,6,0,C++,-,77,0,0,0,0,0,0,0,0,2592,0.00
UEN,0.00,0.00,13,0,Python,2.7,73,0,2,0,0,2,8,0,0,6064,0.00
TK305,0.00,0.00,5,0,Python,2.7,42,0,2,0,0,2,0,0,0,6224,0.00
mzhq,0.00,0.00,4,0,C++,-,53,0,0,0,0,0,0,8,0,2640,0.00
xameleon,0.00,0.01,28,0,C#,-,137,0,2,0,0,2,4,0,0,12092,0.00
Changjinglu,0.00,0.01,2,0,Python,2.7,19,8,0,0,0,0,0,0,0,6768,0.00
Iliad,0.00,0.00,13,0,C++,-,63,0,0,0,0,0,2,0,0,2492,0.00
farin,-,-,4,-,Python,2.7,25,-,1,-,-,1,3,-,-,-,-
KLIvan,0.00,0.00,15,0,Python,2.7,37,0,2,0,0,2,0,0,0,6116,0.00
jerrymao,0.00,0.00,5,0,C++,-,66,0,0,0,0,0,0,0,0,2700,0.00
himalayancoder,0.00,0.00,6,0,C++,-,47,0,134,0,0,134,0,0,0,2480,0.00
nonsava,0.00,0.01,47,0,C#,-,147,0,2,0,0,2,14,0,0,12056,0.00
qr4,-,-,14,-,C++,-,66,-,-1,-,-,-1,0,-,-,-,-
artberryx,0.00,0.00,3,0,C++,-,78,0,139,0,0,139,2,0,0,2516,0.00
moshiur,0.00,0.00,9,0,C++,-,53,0,0,0,0,0,0,0,0,2720,0.00
zommerfelds,0.00,0.00,3,0,Python,3.5,29,0,2,0,0,2,0,0,0,7232,0.00
hiro1984,0.00,0.00,19,0,C++,-,83,0,134,0,0,134,0,0,0,2624,0.00
sudilos,0.00,0.01,18,0,Python,2.7,56,8,1,0,0,1,15,0,0,6520,0.00
ericxu0,0.00,0.00,6,0,C++,-,53,0,134,0,0,134,0,0,0,2536,0.00
zhanghy,0.00,0.00,5,0,C++,-,56,0,0,0,0,0,1,0,0,2604,0.00
haihongs,0.03,0.97,4,0,C++,-,81,0,0,0,0,0,0,129112,0,2648,0.94
fushar,0.00,0.00,8,0,C++,-,39,0,0,0,0,0,0,0,0,2356,0.00
Helgui,0.00,0.00,9,0,C++,-,128,0,0,0,0,0,0,0,0,2604,0.00
rathi062,0.00,0.00,8,0,C++,-,109,0,0,0,0,0,9,0,0,2476,0.00
DKarev,0.00,0.00,15,0,C++,-,57,0,0,0,0,0,1,0,0,2652,0.00
ziyan,0.00,0.01,8,0,Python,2.7,24,8,0,0,0,0,1,0,0,6424,0.00
meow1009,-,-,8,-,C++,-,64,-,-1,-,-,-1,2,-,-,-,-
adsz,0.00,0.00,10,0,C++,-,70,0,0,0,0,0,2,0,0,2528,0.00
dees,0.00,0.00,2,0,C++,-,67,0,0,0,0,0,0,0,0,2592,0.00
anubhav11,0.00,0.00,7,0,C++,-,31,0,0,0,0,0,0,0,0,2608,0.00
Musou,0.00,0.00,3,0,C++,-,49,0,0,0,0,0,0,0,0,2620,0.00
Ocheretnyi,0.00,0.00,1,0,C++,-,92,0,134,0,0,134,0,0,0,2480,0.00
wbyoko,0.00,0.01,8,0,Python,2.7,30,8,0,0,0,0,5,0,0,6712,0.00
adibond,0.00,0.00,2,0,C,-,87,0,255,0,0,255,2,0,0,2192,0.00
jargon,0.00,0.00,1,0,C++,-,36,0,0,0,0,0,1,0,0,2700,0.00
tapopadma,0.00,0.00,2,0,C++,-,61,0,0,0,0,0,3,0,0,2624,0.00
patcho168,0.00,0.00,4,0,Python,2.7,29,0,2,0,0,2,5,0,0,6104,0.00
bratek20,0.00,0.00,1,0,C++,-,41,0,0,0,0,0,0,0,0,2544,0.00
Martixingwei,0.00,0.01,4,0,Python,3.5,35,0,2,0,0,2,0,0,0,7264,0.00
tqbfjotld,0.00,0.00,8,0,C++,-,72,0,0,0,0,0,1,0,0,2620,0.00
anmol01gulati,0.00,0.00,1,0,C++,-,57,0,0,0,0,0,0,0,0,2772,0.00
ancientmage,0.00,0.00,6,0,C++,-,65,0,0,0,0,0,0,8,0,3032,0.00
jacobjose,-,-,30,-,C++,-,121,-,-1,-,-,-1,0,-,-,-,-
expl0si0nn,0.00,0.00,9,0,C++,-,87,0,0,0,0,0,2,0,0,2600,0.00
ejwmoreau,0.00,0.00,11,0,Python,3.5,26,0,2,0,0,2,2,0,0,7232,0.00
Lay,0.00,0.00,12,0,C++,-,54,0,0,0,0,0,0,0,0,2708,0.00
KomarovAndrey,0.00,0.01,2,0,Python,3.5,15,0,2,0,0,2,0,0,0,7196,0.00
Benzema67,-,-,5,-,C++,-,60,-,-15,-,-,-15,2,-,-,-,-
philologist,0.00,0.00,3,0,C++,-,75,0,134,0,0,134,4,0,0,2552,0.00
Sosunser,0.00,0.00,1,0,C++,-,43,0,0,0,0,0,0,0,0,2540,0.00
codekansas,0.00,0.05,18,0,java,-,69,0,1,0,0,1,0,64,0,21556,0.04
ZABURO,0.00,0.00,2,0,C++,-,44,0,0,0,0,0,0,0,0,2636,0.00
hanayuki,0.00,0.01,9,0,Python,2.7,29,8,0,0,0,0,0,0,0,6644,0.00
xlwinner11,0.00,0.00,14,0,C++,-,117,0,0,0,0,0,0,0,0,2400,0.00
Freiiyo,0.00,0.05,23,0,java,-,87,0,1,0,0,1,3,64,0,21816,0.04
nims11,0.00,0.00,3,0,C++,-,51,0,0,0,0,0,0,0,0,2492,0.00
LTzycLT,0.03,0.38,4,0,C++,-,52,0,0,0,0,0,0,128992,0,2616,0.35
avelino2013,0.00,0.00,1,0,C++,-,24,0,0,0,0,0,0,0,0,2592,0.00
pdwd,0.00,0.00,7,0,C++,-,70,0,0,0,0,0,0,0,0,2616,0.00
Callum,0.00,0.05,16,0,java,-,80,0,0,0,0,0,0,72,0,22172,0.04
CPone,0.00,0.00,13,0,C++,-,84,0,0,0,0,0,0,0,0,2512,0.00
Uriopass2,0.00,0.00,2,0,Python,2.7,15,0,2,0,0,2,0,0,0,6112,0.00
MiroB,0.00,0.00,6,0,C++,-,47,0,0,0,0,0,0,0,0,2620,0.00
Colonelmo,0.00,0.00,5,0,C++,-,48,0,0,0,0,0,0,0,0,2516,0.00
144p,0.00,0.08,17,0,java,-,63,0,0,0,0,0,5,64,0,25144,0.09
fenshan,0.00,0.00,6,0,C++,-,49,0,0,0,0,0,0,0,0,2488,0.00
petruchcho,0.00,0.05,19,0,java,-,121,0,0,0,0,0,1,72,0,21720,0.05
cosine37,0.00,0.00,0,0,C++,-,53,0,0,0,0,0,0,0,0,2384,0.00
Kuchumov,0.00,0.00,14,0,C++,-,91,0,0,0,0,0,0,0,0,2652,0.00
Delta003,0.00,0.00,6,0,C++,-,45,0,0,0,0,0,0,0,0,2624,0.00
timurtibeyev,0.01,0.06,3,0,java,-,75,0,0,0,0,0,0,64,0,21908,0.04
yurahuna,0.00,0.00,8,0,C++,-,48,0,0,0,0,0,4,0,0,2484,0.00
xlREDlx,0.00,0.00,3,0,C++,-,50,0,0,0,0,0,2,0,0,2652,0.00
crosshairs,0.00,0.00,0,0,C++,-,82,0,0,0,0,0,9,0,0,2512,0.00
kitorp,0.00,0.00,6,0,C++,-,52,0,134,0,0,134,1,0,0,2616,0.00
jcjc,0.00,0.01,4,0,Python,2.7,22,0,0,0,0,0,0,0,0,8184,0.00
aozdemir,0.00,0.00,3,0,C++,-,55,0,0,0,0,0,0,0,0,2592,0.00
scalar,-,-,21,-,C++,-,131,-,-1,-,-,-1,0,-,-,-,-
greatway,0.00,0.00,6,0,C++,-,102,0,0,0,0,0,1,0,0,2636,0.00
Sharknevercries,-,-,4,-,C++,-,44,-,-1,-,-,-1,0,-,-,-,-
andyseve,0.00,0.00,2,0,C++,-,71,0,139,0,0,139,0,0,0,2328,0.00
JonAhearn,0.00,0.01,7,0,Python,3.5,23,0,2,0,0,2,0,0,0,7212,0.00
Hemania,-,-,19,-,C++,-,61,-,-1,-,-,-1,0,-,-,-,-
nemethbalazs,0.00,0.00,15,0,C++,-,62,0,0,0,0,0,1,0,0,2392,0.00
Manatee,0.00,0.00,8,0,C++,-,40,0,0,0,0,0,1,0,0,2664,0.00
Zhandos123,0.00,0.00,8,0,C++,-,83,0,0,0,0,0,0,0,0,2580,0.00
vstrimaitis,0.00,6.50,6,0,C++,-,89,0,139,0,0,139,11,0,0,2312,6.50
argnur,0.00,0.00,5,0,C++,-,36,0,0,0,0,0,0,0,0,2488,0.00
dredwerkz,0.00,0.00,11,0,C++,-,89,0,0,0,0,0,0,0,0,2732,0.00
Alaska,0.00,0.00,3,0,C++,-,48,0,0,0,0,0,0,8,0,2768,0.00
zweedeend,0.00,0.01,13,0,Python,3.5,25,0,2,0,0,2,5,0,0,7212,0.00
ENDIF,0.00,0.00,5,0,C++,-,54,0,0,0,0,0,3,0,0,2544,0.00
AlexAlvarez,0.00,0.00,4,0,C++,-,50,0,0,0,0,0,0,0,0,2496,0.00
nmakeenkov,0.00,0.00,2,0,C++,-,44,0,0,0,0,0,0,0,0,2652,0.00
guliashvili,0.00,0.00,14,0,C++,-,82,0,0,0,0,0,1,0,0,2636,0.00
Caust1c,0.00,0.00,17,0,Python,2.7,78,0,2,0,0,2,17,0,0,6180,0.00
tenger,0.00,0.00,8,0,C++,-,60,0,0,0,0,0,0,0,0,2464,0.00
Archikrator,-,-,10,-,java,-,70,-,-1,-,-,-1,0,-,-,-,-
GregD,0.00,0.05,27,0,java,-,107,0,1,0,0,1,27,64,0,21568,0.04
sanekspot,0.00,0.00,19,0,C++,-,93,0,0,0,0,0,1,0,0,2516,0.00
ssdh233,0.00,0.01,6,0,Python,3.5,31,0,2,0,0,2,4,0,0,7268,0.00
sigma425,0.00,0.00,0,0,C++,-,48,0,0,0,0,0,0,0,0,2548,0.00
manika,0.00,0.00,5,0,C++,-,55,0,0,0,0,0,2,0,0,2632,0.00
vlejd,0.00,0.00,12,0,Python,2.7,26,8,0,0,0,0,0,0,0,6612,0.00
CianLR,0.00,0.00,6,0,Python,2.7,20,8,0,0,0,0,0,0,0,6576,0.00
Sreyanth,0.00,0.00,6,0,Python,2.7,41,8,0,0,0,0,1,0,0,6832,0.00
Herobrine,0.00,0.07,22,0,java,-,129,0,1,0,0,1,2,64,0,21460,0.06
LagnaS,0.00,0.00,2,0,Python,2.7,43,0,2,0,0,2,0,0,0,6064,0.00
feymour,0.00,0.00,3,0,C++,-,56,0,0,0,0,0,0,0,0,2640,0.00
nyroro,0.00,0.00,9,0,C++,-,68,0,0,0,0,0,1,0,0,2620,0.00
jfguo,0.00,0.01,12,0,Python,2.7,39,8,0,0,0,0,1,0,0,9160,0.00
MezmeRrizZe,-,-,5,-,C++,-,60,-,-1,-,-,-1,0,-,-,-,-
bigblind,0.00,0.00,11,0,Python,2.7,41,0,2,0,0,2,0,0,0,6228,0.00
idyrischy,0.00,0.08,29,0,java,-,76,0,0,0,0,0,3,72,0,30032,0.08
Slobodianiuk,0.00,0.00,7,0,C++,-,57,0,0,0,0,0,2,0,0,2636,0.00
chiragjn,0.00,0.00,4,0,C++,-,84,0,0,0,0,0,0,0,0,2492,0.00
saavan,0.00,0.00,3,0,C++,-,68,0,0,0,0,0,0,0,0,2488,0.00
npz35,0.00,0.00,9,0,C++,-,66,0,0,0,0,0,2,0,0,2596,0.00
chnk,0.01,0.06,24,0,java,-,80,0,0,0,0,0,1,72,0,24308,0.05
yuki2006,0.00,0.00,2,0,Python,2.7,26,8,0,0,0,0,0,0,0,6372,0.00
Capp,0.00,0.00,5,0,Python,2.7,30,0,0,0,0,0,2,0,0,6920,0.00
awzy,0.00,0.05,7,0,java,-,66,0,1,0,0,1,40,64,0,21856,0.04
bubchi89,-,-,7,-,java,-,57,-,-1,-,-,-1,2,-,-,-,-
siawasesun,-,-,21,-,C++,-,82,-,134,-,-,134,0,-,-,-,-
mbaros,-,-,12,-,C++,-,46,-,-1,-,-,-1,0,-,-,-,-
lifecodemohit,0.00,0.00,7,0,C++,-,82,0,0,0,0,0,3,0,0,2392,0.00
greatwall1995,0.00,0.00,3,0,C++,-,55,0,0,0,0,0,0,0,0,2488,0.00
LittleRaccoon,0.00,0.00,12,0,C++,-,47,0,0,0,0,0,0,0,0,2500,0.00
nao12,0.00,0.05,15,0,java,-,72,0,1,0,0,1,0,64,0,21708,0.04
iarmaroc,0.00,0.01,10,0,Python,2.7,26,8,0,0,0,0,0,0,0,6684,0.00
AtomRush,0.00,0.00,10,0,C++,-,77,0,0,0,0,0,0,0,0,2508,0.00
xyz600,0.00,0.00,7,0,C++,-,57,0,0,0,0,0,0,0,0,2560,0.00
black3r,0.00,0.01,4,0,Python,3.5,22,0,2,0,0,2,0,0,0,7264,0.01
Shedokan,0.00,0.00,21,0,Python,2.7,55,0,2,0,0,2,11,0,0,6116,0.00
eugenus,0.00,0.00,14,0,C++,-,107,0,0,0,0,0,1,0,0,2632,0.00
skidm,0.00,0.00,2,0,C++,-,49,0,0,0,0,0,0,0,0,2624,0.00
vanchope,-,-,100,-,java,-,454,-,-1,-,-,-1,132,-,-,-,-
amitkumar05,0.00,0.00,4,0,C++,-,90,0,0,0,0,0,0,0,0,2660,0.00
mzstic,0.00,0.00,16,0,C++,-,62,0,0,0,0,0,2,0,0,2352,0.00
TrungHieu11,0.00,0.06,35,0,java,-,204,0,1,0,0,1,6,64,0,21888,0.05
erichoco,0.00,0.01,30,0,Python,2.7,88,8,0,0,0,0,29,0,0,8776,0.00
natufunu,0.00,0.00,20,0,C++,-,86,0,1,0,0,1,5,0,0,2384,0.00
SKolotienko,0.00,0.00,8,0,C++,-,49,0,0,0,0,0,4,0,0,2512,0.00
LVA007,0.00,0.00,5,0,C++,-,58,0,134,0,0,134,0,0,0,2584,0.00
saurabheights,0.00,0.00,17,0,C++,-,101,0,0,0,0,0,2,0,0,2340,0.00
LuXinyu,0.00,0.00,6,0,C++,-,77,0,0,0,0,0,8,0,0,2388,0.00
mooncalf,0.00,0.00,7,0,C++,-,50,0,0,0,0,0,0,0,0,2476,0.00
gohan95,-,-,27,-,C++,-,71,-,-15,-,-,-15,1,-,-,-,-
EscapeSequence,0.00,0.00,3,0,Python,2.7,39,0,2,0,0,2,0,0,0,6108,0.00
Things,0.01,0.08,10,0,java,-,88,0,0,0,0,0,9,72,0,30248,0.07
Babouche,0.00,0.00,7,0,C++,-,58,0,0,0,0,0,2,0,0,2780,0.00
arknave,0.00,0.01,8,0,Python,3.5,36,0,2,0,0,2,0,0,0,7224,0.00
Areseye,0.00,0.00,5,0,C++,-,78,0,0,0,0,0,1,8,0,2552,0.00
vaxyzek,0.00,0.01,12,0,Python,3.5,27,0,2,0,0,2,2,0,0,7216,0.01
MapleTheGreat,0.00,0.00,2,0,C++,-,53,0,0,0,0,0,0,0,0,2572,0.00
zhang00000,0.00,0.01,10,0,Python,3.5,23,0,2,0,0,2,4,0,0,7168,0.00
rednivrug15,0.00,0.00,10,0,C++,-,66,0,0,0,0,0,0,0,0,2660,0.00
EnTerr,0.00,0.00,12,0,Python,2.7,24,0,0,0,0,0,12,0,0,6876,0.00
chongkong,0.00,0.00,19,0,Python,3.5,44,0,2,0,0,2,0,0,0,7216,0.00
SriramKiran,-,-,33,-,java,-,96,-,-1,-,-,-1,3,-,-,-,-
maxxaon,-,-,3,-,C++,-,53,-,-15,-,-,-15,1,-,-,-,-
ghostplant2,0.00,0.00,2,0,C++,-,40,0,0,0,0,0,0,0,0,2264,0.00
nunonb44,0.00,0.08,5,0,java,-,38,0,0,0,0,0,0,64,0,22184,0.08
birdofprey,0.00,0.00,30,0,C++,-,87,0,0,0,0,0,24,8,0,2612,0.00
abhid95,0.00,0.00,2,0,C++,-,46,0,0,0,0,0,0,0,0,2712,0.00
vmg27,0.00,0.00,6,0,C++,-,50,0,0,0,0,0,0,0,0,2756,0.00
mahdigh,0.00,0.00,1,0,C++,-,56,0,0,0,0,0,2,0,0,2524,0.00
MockingJay,0.00,0.00,1,0,C++,-,57,0,134,0,0,134,1,0,0,2496,0.00
zyang,0.01,0.05,21,0,java,-,68,0,1,0,0,1,0,64,0,21616,0.04
hieupro78,0.00,0.00,3,0,C++,-,36,0,0,0,0,0,1,0,0,2500,0.00
fanKarpaty,0.01,0.06,18,0,java,-,103,0,1,0,0,1,7,64,0,21500,0.04
314eter,0.00,0.00,8,0,Python,3.5,36,0,2,0,0,2,1,0,0,7220,0.00
teen,0.00,0.00,10,0,C++,-,63,0,0,0,0,0,0,0,0,2640,0.00
solotzg,0.00,0.00,2,0,C++,-,71,0,0,0,0,0,0,0,0,2620,0.00
zcd1234,-,-,2,-,java,-,1,-,-1,-,-,-1,7,-,-,-,-
minsung,0.00,0.00,3,0,C++,-,43,0,0,0,0,0,2,0,0,2296,0.00
sauravmitra,0.00,0.08,3,0,java,-,49,0,0,0,0,0,0,64,0,25376,0.08
Makandrol,-,-,10,-,C++,-,64,-,-1,-,-,-1,4,-,-,-,-
mfy0120,0.00,0.06,4,0,java,-,62,0,0,0,0,0,0,72,0,22016,0.05
hyeonguk,-,-,18,-,C++,-,179,-,-1,-,-,-1,2,-,-,-,-
satwant,0.00,0.00,0,0,C++,-,48,0,0,0,0,0,0,0,0,2520,0.00
AL2K,0.00,0.00,2,0,C++,-,65,0,0,0,0,0,0,8,0,2464,0.00
VsonicV,0.00,0.00,3,0,C++,-,52,0,0,0,0,0,7,0,0,2600,0.00
andreyklimkin,0.00,0.00,4,0,C++,-,71,0,134,0,0,134,1,0,0,2584,0.00
VEK,0.00,0.00,10,0,C++,-,98,0,0,0,0,0,0,0,0,2552,0.00
rabot,0.01,0.05,12,0,java,-,69,0,1,0,0,1,0,64,0,21572,0.04
meowmeow,0.00,0.00,36,0,Python,2.7,61,0,2,0,0,2,3,0,0,6196,0.00
manishMishra,0.00,0.00,3,0,C++,-,81,0,0,0,0,0,0,0,0,2468,0.00
Ilyes,0.00,0.04,10,0,java,-,67,0,1,0,0,1,2,64,0,21692,0.04
SlavaSSU,0.00,0.00,29,0,C++,-,136,0,0,0,0,0,5,0,0,2676,0.00
bertc,0.00,0.00,9,0,Python,2.7,35,0,2,0,0,2,13,0,0,6064,0.00
Martial,0.00,0.01,7,0,Python,3.5,31,0,2,0,0,2,2,0,0,7220,0.00
Roman1,0.00,0.00,17,0,C++,-,53,0,0,0,0,0,0,880,0,2308,0.00
Zharaskhan,0.00,0.00,11,0,C++,-,98,0,0,0,0,0,8,0,0,2616,0.00
TarasBob,0.00,0.00,2,0,Python,2.7,31,8,0,0,0,0,1,0,0,6316,0.00
yuseok,0.01,0.33,11,0,C++,-,38,0,0,0,0,0,0,128952,0,2208,0.32
wittyskull,0.00,0.00,1,0,C++,-,75,0,0,0,0,0,0,0,0,2636,0.00
nik789,-,-,0,-,C++,-,88,-,-15,-,-,-15,0,-,-,-,-
anurudh,0.00,0.00,8,0,C++,-,73,0,0,0,0,0,0,0,0,2472,0.00
hero777,-,-,15,-,C++,-,114,-,-15,-,-,-15,1,-,-,-,-
LeoMao,0.00,0.00,5,0,C++,-,62,0,0,0,0,0,7,0,0,2520,0.00
Uranium,0.00,0.00,9,0,Python,2.7,55,8,0,0,0,0,1,0,0,6520,0.00
FIIAurelian,0.00,0.00,7,0,C++,-,64,0,0,0,0,0,0,0,0,2564,0.00
agural,0.00,0.00,5,0,C++,-,48,0,139,0,0,139,0,0,0,2400,0.00
Nore,0.00,0.01,1,0,Python,3.5,16,0,2,0,0,2,0,0,0,7268,0.00
Desliner,-,-,16,-,java,-,94,-,-1,-,-,-1,5,-,-,-,-
tobielf,3.47,4.32,5,0,C++,-,51,0,0,0,0,0,1,129008,0,2612,0.84
Benz3536,0.00,0.00,0,0,C++,-,81,0,139,0,0,139,2,0,0,2560,0.00
Tellmarch,0.00,0.04,11,0,java,-,66,0,1,0,0,1,0,64,0,21648,0.04
pd123,0.01,0.07,5,0,java,-,59,0,0,0,0,0,2,64,0,25388,0.07
zhanyi658657,0.00,0.00,6,0,C++,-,71,0,0,0,0,0,3,0,0,2620,0.00
theshubhamgoel,-,-,7,-,java,-,46,-,-1,-,-,-1,0,-,-,-,-
prabhu3095,0.00,0.00,14,0,C++,-,57,0,0,0,0,0,0,0,0,2468,0.00
BigBag,0.00,0.00,6,0,C++,-,63,0,0,0,0,0,1,0,0,2396,0.00
css,0.00,0.00,9,0,C++,-,42,0,0,0,0,0,0,0,0,2200,0.00
Teermit,0.00,0.52,1,0,C#,-,55,456,0,0,0,0,0,0,1,17656,0.03
mohitbindal,-,-,3,-,C++,-,81,-,-1,-,-,-1,34,-,-,-,-
heroming,0.00,0.00,6,0,C++,-,95,0,0,0,0,0,5,8,0,2624,0.00
lucasmaciel,0.00,0.00,14,0,C++,-,36,0,0,0,0,0,1,0,0,2636,0.00
ilyasToumlilt,0.00,0.04,21,0,java,-,82,0,1,0,0,1,13,64,0,21660,0.04
Scissor,0.00,0.00,3,0,C++,-,40,0,0,0,0,0,0,0,0,2564,0.00
kuuso1,0.00,0.01,22,0,C#,-,85,0,0,0,0,0,0,0,0,15576,0.01
jolley,0.00,0.00,8,0,Python,3.5,36,0,2,0,0,2,5,0,0,7180,0.00
petuhovskiy,0.00,0.08,14,0,java,-,162,0,1,0,0,1,6,64,0,21756,0.05
Kentastic,0.00,0.00,9,0,Python,2.7,31,0,2,0,0,2,0,0,0,6192,0.00
Candice,0.00,0.00,3,0,C++,-,46,0,0,0,0,0,3,0,0,2400,0.00
JustAMan,0.00,0.00,4,0,Python,2.7,28,8,1,0,0,1,1,0,0,6424,0.00
jstwo,-,-,6,-,C++,-,65,-,-1,-,-,-1,0,-,-,-,-
ikkuh,0.00,0.01,5,0,Python,2.7,15,0,0,0,0,0,0,0,0,6608,0.00
ksamelyuk,0.00,0.00,3,0,C++,-,56,0,0,0,0,0,0,0,0,2480,0.00
yao11617,0.00,0.00,2,0,C++,-,37,0,0,0,0,0,0,0,0,2376,0.00
GregR,0.00,0.00,22,0,C++,-,64,0,139,0,0,139,0,0,0,2340,0.00
ociule,0.00,0.01,12,0,Python,3.5,31,0,2,0,0,2,0,0,0,7220,0.00
adityavikram,0.00,0.00,10,0,C++,-,45,0,0,0,0,0,0,0,0,2480,0.00
soon,0.00,0.01,14,0,Python,3.5,75,0,2,0,0,2,17,0,0,7156,0.01
codespam,0.00,0.01,10,0,Python,2.7,17,8,0,0,0,0,4,0,0,6560,0.00
MattStark,-,-,7,-,Python,2.7,30,-,1,-,-,1,1,-,-,-,-
laurentr,0.00,0.00,1,0,Python,2.7,19,0,0,0,0,0,1,0,0,6312,0.00
hlastras,0.00,0.04,28,0,java,-,104,0,1,0,0,1,2,64,0,21592,0.04
MrBearUA,0.00,0.00,36,0,C++,-,65,0,0,0,0,0,12,0,0,2636,0.00
XSquare,0.00,0.00,4,0,C++,-,74,0,0,0,0,0,0,0,0,2344,0.00
Arseny,0.00,0.01,4,0,Python,2.7,35,8,0,0,0,0,1,0,0,6800,0.00
jddantes,0.00,0.00,28,0,C++,-,79,0,0,0,0,0,9,0,0,2532,0.00
koyumeishi,0.00,0.00,17,0,C++,-,102,0,0,0,0,0,0,0,0,2584,0.00
ppetter1025,0.00,0.00,8,0,C++,-,80,0,0,0,0,0,0,0,0,2748,0.00
kirik13,-,-,24,-,java,-,118,-,-1,-,-,-1,1,-,-,-,-
mateusbellomo,0.00,0.00,9,0,C++,-,49,0,0,0,0,0,3,0,0,2492,0.00
aditsu,0.00,0.05,6,0,java,-,91,0,1,0,0,1,0,64,0,22036,0.05
jiaqiyang,0.00,0.00,3,0,C++,-,29,0,0,0,0,0,0,0,0,2260,0.00
noelnadal,0.00,0.00,6,0,Python,2.7,44,0,2,0,0,2,1,0,0,6136,0.00
qixiao,0.00,0.00,5,0,C++,-,50,0,0,0,0,0,0,0,0,2600,0.00
javra,0.00,0.00,11,0,C++,-,100,0,0,0,0,0,0,0,0,2624,0.00
shym98,0.00,0.00,6,0,C++,-,104,0,0,0,0,0,1,0,0,2644,0.00
fuzerg,0.00,0.00,3,0,C++,-,75,0,0,0,0,0,0,0,0,2592,0.00
KirillB,0.00,0.00,21,0,C++,-,80,0,0,0,0,0,0,0,0,2532,0.00
raghumdani,0.02,0.59,9,0,C++,-,53,0,0,0,0,0,0,121072,0,2624,0.56
Michael,0.00,0.00,12,0,Python,2.7,53,0,0,0,0,0,0,0,0,6840,0.00
arteffi,0.00,0.00,13,0,Python,2.7,57,0,2,0,0,2,4,0,0,6192,0.00
shubhamvijay,0.00,0.00,12,0,C++,-,97,0,0,0,0,0,3,0,0,2660,0.00
Sergeys,0.00,0.05,24,0,java,-,96,0,1,0,0,1,5,64,0,21596,0.04
servizorro,0.01,0.08,26,0,java,-,52,0,0,0,0,0,7,64,0,25104,0.07
