user_id,avg_memory,wall_clock,system_time,blanks,compiler_version,language,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,compile_error_msg,run_error_msg,max_RAM,user_time
paulik,0,0.00,0.00,7,-,C++,51,0,0,0,0,0,0,0,0,24960,-,-,2636,0.00
paulliu,-,-,-,26,-,Java,238,-,0,-,-,-1,22,-,-,-,-,-,-,-
pawliszak,0,0.00,0.00,15,-,C++,79,0,0,0,0,0,5,0,0,24864,-,-,2492,0.00
pbwwwwwwwwwbp,-,-,-,22,-,C++,43,-,1,-,-,-1,14,-,-,-,not declared,-,-,-
pdwd,-,-,-,9,-,C++,75,-,0,-,-,-15,0,-,-,27464,-,Timeout,-,-
pedromnasc,0,0.00,0.00,5,-,C++,32,0,0,0,0,0,0,0,0,17824,-,-,2748,0.00
peeyushg,0,0.00,0.00,15,-,C,54,0,0,0,0,0,5,0,0,7408,-,-,1384,0.00
pennysalem,0,0.00,0.00,7,-,C++,38,0,0,0,0,0,3,0,0,29568,-,-,2492,0.00
percywtc,0,0.00,0.00,15,-,C++,40,0,0,0,0,0,0,0,0,9472,-,-,2352,0.00
perhark,0,0.00,0.00,14,-,C++,65,0,0,0,0,0,4,0,0,9896,-,-,2700,0.00
perseus14,0,0.01,0.00,0,2.7,Python,33,8,0,0,0,0,0,0,0,1041,-,-,6836,0.01
pershik,0,0.00,0.00,13,-,C++,86,0,0,0,0,0,3,0,0,18448,-,-,2468,0.00
phantom002,0,0.04,0.00,10,-,Java,129,0,0,0,0,1,5,72,0,1611,-,java.lang.NullPointerException,23948,0.03
phantom11,0,0.04,0.00,11,-,Java,138,0,0,0,0,1,7,72,0,1611,-,java.lang.NullPointerException,24092,0.03
philfifi,0,0.03,0.00,33,2.7,Python,62,0,0,0,0,0,9,8,0,2685,-,-,8260,0.02
philippica,0,0.63,0.00,6,-,C++,87,0,0,0,0,0,4,0,0,10064,-,-,2620,0.62
phuongdongtran2014,-,-,-,41,-,C#,259,-,1,-,-,-1,7,-,-,-,: The name `Utils' does not exist in the current context /home/useruser/datacoll,-,-,-
phyllo,0,0.00,0.00,18,-,C++,69,0,0,0,0,0,0,0,0,33136,-,-,2640,0.00
pieprzu,-,-,-,17,-,C++,73,-,1,-,-,-1,1,-,-,-,not declared,-,-,-
pikaynu,0,0.07,0.00,4,-,C++,55,0,0,0,0,0,0,0,0,48864,-,-,2624,0.06
pipikaqiu,0,0.03,0.00,7,-,Java,72,0,0,0,0,1,2,72,0,2627,-,java.io.FileNotFoundException:,23648,0.03
pjr,0,5.04,3.25,13,-,C++,67,0,0,0,0,0,0,137216,0,37472,-,-,2640,1.79
plexus,0,0.00,0.00,9,-,C++,70,0,0,0,0,0,0,0,0,32248,-,-,2496,0.00
ppaallaa,-,-,-,9,-,C++,110,-,0,-,-,-15,1,-,-,10264,-,Timeout,-,-
pppbbb,0,0.00,0.00,18,-,C++,74,0,0,0,0,0,2,0,0,22280,-,-,2476,0.00
pr4j,0,0.01,0.00,2,2.7,Python,18,8,0,0,0,0,0,8,0,844,-,-,6644,0.00
prabhat123,0,0.00,0.00,3,-,C++,47,0,1,0,0,127,0,0,0,-,Unknown error,Command not found,1340,0.00
prabhu3095,0,0.03,0.02,7,-,C++,47,0,0,0,0,0,0,944,0,11944,-,-,2616,0.00
prajogotio,0,0.00,0.00,7,-,C++,87,0,0,0,0,0,0,0,0,25176,-,-,2608,0.00
pramodch,0,0.00,0.00,3,-,C++,49,0,0,0,0,0,0,0,0,40320,-,-,2500,0.00
prashantpcm94,0,0.00,0.00,0,-,C++,44,0,0,0,0,0,0,0,0,10144,-,-,2512,0.00
printf,0,0.00,0.00,6,-,C++,66,0,0,0,0,0,0,0,0,20328,-,-,2556,0.00
priyam,-,-,-,0,-,C++,52,-,1,-,-,-1,0,-,-,-,No such file or directory,-,-,-
prololo,0,0.00,0.00,5,-,C++,48,0,0,0,0,0,1,0,0,8400,-,-,2408,0.00
protos,0,0.00,0.00,0,2.7,Python,12,8,0,0,0,0,0,0,0,597,-,-,6696,0.00
przemekkoz,0,0.00,0.00,3,-,C++,42,0,0,0,0,0,1,0,0,19584,-,-,2712,0.00
ptntialunrlsd,0,0.04,0.00,45,-,Java,134,0,0,0,0,1,11,72,0,3198,-,java.lang.NullPointerException,24004,0.03
puki180894,-,-,-,4,-,C++,54,-,0,-,-,-15,1,-,-,41064,-,Timeout,-,-
pvkhoi,0,0.00,0.00,9,-,C++,48,0,0,0,0,0,0,944,0,11280,-,-,2608,0.00
pvmilk,0,0.03,0.00,27,2.7,Python,74,8,0,0,0,0,24,0,0,3977,-,-,7636,0.01
pyrexshorts,0,0.00,0.00,3,-,C++,55,0,0,0,0,134,0,0,0,11896,-,underflow error reading the file,2532,0.00
pzielinski,0,2.44,0.08,8,-,Java,56,0,0,0,0,0,3,72,0,2088,-,-,283568,2.40
qu4sar,0,0.00,0.00,4,-,C++,41,0,0,0,0,0,1,0,0,29192,-,-,2536,0.00
quansiji9,0,0.00,0.00,16,-,C++,46,0,0,0,0,0,1,0,0,9912,-,-,2588,0.00
quimcastella,0,0.01,0.00,8,2.7,Python,66,0,0,0,0,0,0,8,0,3043,-,-,7244,0.00
quizywiz,0,0.00,0.00,2,-,C++,39,0,0,0,0,0,1,0,0,11096,-,-,2464,0.00
qwertyk,0,0.00,0.00,6,-,C++,72,0,0,0,0,0,2,0,0,28632,-,-,2484,0.00
rabbit125,0,0.00,0.00,1,-,C++,98,0,0,0,0,0,25,0,0,11112,-,-,2644,0.00
radheshyam43,0,0.00,0.00,7,-,C++,33,0,0,0,0,0,1,0,0,9512,-,-,2716,0.00
radkokotev,0,0.07,0.00,7,-,Java,66,0,0,0,0,0,3,72,0,2630,-,-,26824,0.07
rafaelherman,0,0.00,0.00,1,-,C++,45,0,0,0,0,0,0,0,0,9656,-,-,2604,0.00
rafalk342,0,0.00,0.00,2,-,C++,33,0,0,0,0,0,0,0,0,17368,-,-,2496,0.00
raggzy,-,-,-,6,-,Java,36,-,1,-,-,-1,0,-,-,-,package does not exist,-,-,-
raihanruhin,0,0.00,0.00,10,-,C++,113,0,0,0,0,134,17,0,0,51360,-,underflow error reading the file,2600,0.00
rajat1603,0,0.00,0.00,0,-,C++,58,0,0,0,0,0,0,0,0,24240,-,-,2700,0.00
rajeevkgp,0,0.00,0.00,5,-,C++,84,0,0,0,0,0,0,1008,0,9904,-,-,2740,0.00
rajeshkumarsinha,-,-,-,11,-,C++,75,-,1,-,-,-1,6,-,-,-,reference is ambiguous,-,-,-
rathi062,0,0.00,0.00,10,-,C++,102,0,0,0,0,0,11,0,0,37776,-,-,2348,0.00
rednivrug15,0,0.00,0.00,11,-,C++,70,0,0,0,0,0,1,0,0,10952,-,-,2604,0.00
reew2n,0,6.53,0.20,2,-,C++,70,0,0,0,0,0,0,0,0,11464,-,-,2380,6.10
regina8023,0,0.00,0.00,0,-,C++,61,0,0,0,0,0,0,0,0,10296,-,-,2580,0.00
reingrmk,0,0.03,0.00,14,-,Java,83,0,0,0,0,0,4,72,0,3771,-,-,23620,0.03
reload,0,0.00,0.00,2,-,C++,73,0,0,0,0,0,0,0,0,46224,-,-,2640,0.00
rforrester,0,1.74,0.00,20,-,C++,128,0,0,0,0,0,10,0,0,28664,-,-,2764,1.72
rguiu,0,2.78,0.06,15,-,Java,126,0,0,0,0,0,2,80,0,3636,-,-,287984,2.76
rhs0266,0,0.00,0.00,9,-,C++,47,0,1,0,0,127,68,0,0,-,Unknown error,Command not found,1436,0.00
rian,0,0.05,0.00,2,System.Numerics,C#,63,0,0,0,0,0,1,8,0,6144,-,-,13064,0.05
rishabh179,0,0.04,0.01,2,-,Java,39,0,0,0,0,1,0,72,0,1662,-,java.io.FileNotFoundException:,23652,0.03
rishig,0,0.04,0.00,7,2.7,Python,43,0,0,0,0,0,0,0,0,1600,-,-,6928,0.01
riskingh,0,0.00,0.00,15,-,C++,107,0,0,0,0,0,0,0,0,28016,-,-,2592,0.00
rjsam,0,0.05,0.01,7,2.7,Python,45,8,0,0,0,0,0,0,0,1370,-,-,22324,0.04
robertre,0,0.95,0.00,15,-,C++,127,0,0,0,0,0,2,0,0,55256,-,-,2632,0.95
robostac,0,0.00,0.00,12,2.7,Python,34,8,0,0,0,0,0,0,0,1628,-,-,6692,0.00
rofi,0,3.16,0.00,17,-,C++,100,0,0,0,0,0,0,0,0,34056,-,-,2528,3.16
rohanbathla007,0,0.10,0.00,13,-,Java,89,0,0,0,0,0,0,72,0,2006,-,-,26264,0.07
